time,px,py,pz,vx,vy,vz,ax,ay,az
9.33,-1.8663777112960815,1.083706259727478,5.195172309875488,-0.535706102848053,-0.8493890166282654,1.1412572860717773,0.9906337261199951,-0.27510708570480347,-0.4827805161476135
9.34,-1.871685266494751,1.075199007987976,5.206562042236328,-0.525776743888855,-0.8521279096603394,1.136413335800171,0.9952443242073059,-0.2727217972278595,-0.4859834909439087
9.35,-1.876894474029541,1.0666635036468506,5.217901229858398,-0.5158005952835083,-0.8548433780670166,1.1315374374389648,0.9997854232788086,-0.27032047510147095,-0.4891595244407654
9.36,-1.88200044631958,1.0581024885177612,5.229189872741699,-0.505781888961792,-0.8575345277786255,1.1266307830810547,1.00425386428833,-0.267903596162796,-0.49230822920799255
9.370000000000001,-1.8870081901550293,1.0495131015777588,5.2404327392578125,-0.49571725726127625,-0.8602016568183899,1.1216917037963867,1.008652925491333,-0.2654706835746765,-0.4954323172569275
9.38,-1.891916036605835,1.040898323059082,5.2516255378723145,-0.48560813069343567,-0.8628438711166382,1.1167218685150146,1.0129814147949219,-0.26302236318588257,-0.49852922558784485
9.39,-1.8967208862304688,1.032256007194519,5.262767791748047,-0.4754568338394165,-0.8654619455337524,1.1117208003997803,1.0172380208969116,-0.2605583667755127,-0.5015988945960999
9.4,-1.9014239311218262,1.0235888957977295,5.273858547210693,-0.46526414155960083,-0.8680548667907715,1.1066901683807373,1.0214226245880127,-0.25807905197143555,-0.5046415328979492
9.41,-1.9060255289077759,1.0148952007293701,5.284900665283203,-0.4550292491912842,-0.870623767375946,1.1016286611557007,1.0255359411239624,-0.2555844783782959,-0.5076572299003601
9.42,-1.910524606704712,1.006176471710205,5.295891761779785,-0.44475361704826355,-0.8731667995452881,1.0965371131896973,1.0295771360397339,-0.25307464599609375,-0.5106460452079773
9.43,-1.914920449256897,0.9974316358566284,5.306830406188965,-0.43443748354911804,-0.8756851553916931,1.0914156436920166,1.033545970916748,-0.25054964423179626,-0.5136072635650635
9.44,-1.9192137718200684,0.9886635541915894,5.31771993637085,-0.4240831732749939,-0.8781777024269104,1.086264967918396,1.037442684173584,-0.24801005423069,-0.5165419578552246
9.450000000000001,-1.9234027862548828,0.9798678755760193,5.328557014465332,-0.413689523935318,-0.8806451559066772,1.0810847282409668,1.0412664413452148,-0.245454803109169,-0.5194483995437622
9.46,-1.9274873733520508,0.9710500836372375,5.3393425941467285,-0.4032575190067291,-0.8830870985984802,1.0758757591247559,1.0450170040130615,-0.24288538098335266,-0.5223277807235718
9.47,-1.9314677715301514,0.9622070789337158,5.350074768066406,-0.3927888870239258,-0.8855023384094238,1.0706381797790527,1.0486946105957031,-0.2403010129928589,-0.5251789689064026
9.48,-1.9353437423706055,0.9533401727676392,5.360754013061523,-0.3822840750217438,-0.8878926038742065,1.0653727054595947,1.052298903465271,-0.2377023994922638,-0.5280024409294128
9.49,-1.9391134977340698,0.9444502592086792,5.371380805969238,-0.37174320220947266,-0.8902566432952881,1.0600786209106445,1.055829405784607,-0.2350892275571823,-0.5307979583740234
9.5,-1.9427783489227295,0.9355345964431763,5.381956100463867,-0.3611675798892975,-0.892594575881958,1.0547566413879395,1.059286117553711,-0.23246121406555176,-0.5335660576820374
9.51,-1.9463366270065308,0.9265978932380676,5.392477035522461,-0.35055723786354065,-0.8949061632156372,1.0494070053100586,1.0626686811447144,-0.22981949150562286,-0.5363056063652039
9.52,-1.949789047241211,0.9176362156867981,5.402944564819336,-0.3399139940738678,-0.8971908092498779,1.0440304279327393,1.0659773349761963,-0.22716329991817474,-0.5390173196792603
9.53,-1.953134298324585,0.9086540937423706,5.413356781005859,-0.3292386829853058,-0.8994488716125488,1.0386273860931396,1.0692108869552612,-0.22449365258216858,-0.5417001843452454
9.540000000000001,-1.9563733339309692,0.8996478915214539,5.423716068267822,-0.31853070855140686,-0.901680588722229,1.0331969261169434,1.0723706483840942,-0.2218097448348999,-0.5443552732467651
9.55,-1.9595050811767578,0.8906204700469971,5.434020042419434,-0.30779144167900085,-0.9038848876953125,1.0277401208877563,1.075455665588379,-0.21911214292049408,-0.5469816327095032
9.56,-1.9625301361083984,0.8815699815750122,5.444271087646484,-0.2970207631587982,-0.906063437461853,1.0222570896148682,1.0784664154052734,-0.21640066802501678,-0.5495798587799072
