time,px,py,pz,vx,vy,vz,ax,ay,az
2.24092,1.45798,-2.18141,1.45,-2.03692,-5.31334,0,-30.0893,16.5011,0
2.25092,1.43611,-2.23371,1.45,-2.33781,-5.14832,0,-30.0893,16.5011,0
2.26092,1.41122,-2.28437,1.45,-2.63871,-4.98331,0,-30.0893,16.5011,0
2.27092,1.38333,-2.33338,1.45,-2.9396,-4.8183,0,-30.0893,16.5011,0
2.28092,1.35243,-2.38074,1.45,-3.24049,-4.65329,0,-30.0893,16.5011,0
2.29092,1.31852,-2.42645,1.45,-3.54138,-4.48828,0,-30.0893,16.5011,0
2.30092,1.2816,-2.4705,1.45,-3.84228,-4.32327,0,-30.0893,16.5011,0
2.31092,1.24168,-2.51291,1.45,-4.14317,-4.15826,0,-30.0893,16.5011,0
2.32092,1.19874,-2.55367,1.45,-4.44406,-3.99325,0,-30.0893,16.5011,0
2.33092,1.15279,-2.59278,1.45,-4.74496,-3.82824,0,-30.0893,16.5011,0
2.34092,1.10384,-2.63023,1.45,-5.04585,-3.66323,0,-30.0893,16.5011,0
2.35092,1.05188,-2.66604,1.45,-5.34674,-3.49822,0,-30.0893,16.5011,0
2.36092,0.996906,-2.7002,1.45,-5.64764,-3.3332,0,-30.0893,16.5011,0
2.37092,0.938925,-2.7327,1.45,-5.94853,-3.16819,0,-30.0893,16.5011,0
2.38092,0.877935,-2.76356,1.45,-6.24942,-3.00318,0,-30.0893,16.5011,0
2.39092,0.813937,-2.79277,1.45,-6.55032,-2.83817,0,-30.0893,16.5011,0
2.40092,0.746929,-2.82033,1.45,-6.85121,-2.67316,0,-30.0893,16.5011,0
2.41092,0.676912,-2.84623,1.45,-7.1521,-2.50815,0,-30.0893,16.5011,0
2.42092,0.603887,-2.87049,1.45,-7.45299,-2.34314,0,-30.0893,16.5011,0
2.43092,0.527852,-2.89309,1.45,-7.75389,-2.17813,0,-30.0893,16.5011,0
2.44092,0.448809,-2.91405,1.45,-8.05478,-2.01312,0,-30.0893,16.5011,0
2.45092,0.366757,-2.93336,1.45,-8.35567,-1.84811,0,-30.0893,16.5011,0
2.46092,0.281804,-2.95101,1.45,-8.54214,-1.6831,0,30.0893,16.5011,0
2.47092,0.197888,-2.96702,1.45,-8.24124,-1.51809,0,30.0893,16.5011,0
2.48092,0.11698,-2.98137,1.45,-7.94035,-1.35307,0,30.0893,16.5011,0
2.49609,0,-3,1.45,-7.48395,-1.10278,0,-23.735,24.7847,0
2.50609,-0.0760262,-3.00979,1.45,-7.7213,-0.854935,0,-23.735,24.7847,0
2.51609,-0.154426,-3.0171,1.45,-7.95865,-0.607088,0,-23.735,24.7847,0
2.52609,-0.235199,-3.02193,1.45,-8.196,-0.35924,0,-23.735,24.7847,0
2.53609,-0.317027,-3.02428,1.45,-8.07943,-0.111393,0,23.735,24.7847,0
2.54609,-0.396634,-3.02416,1.45,-7.84208,0.136454,0,23.735,24.7847,0
2.55609,-0.473868,-3.02155,1.45,-7.60473,0.384302,0,23.735,24.7847,0
2.56609,-0.548729,-3.01647,1.45,-7.36738,0.632149,0,23.735,24.7847,0
2.57609,-0.621216,-3.00891,1.45,-7.13003,0.879996,0,23.735,24.7847,0
2.58609,-0.691329,-2.99887,1.45,-6.89268,1.12784,0,23.735,24.7847,0
2.59609,-0.75907,-2.98635,1.45,-6.65533,1.37569,0,23.735,24.7847,0
2.60609,-0.824436,-2.97136,1.45,-6.41798,1.62354,0,23.735,24.7847,0
2.61609,-0.887429,-2.95388,1.45,-6.18063,1.87139,0,23.735,24.7847,0
2.62609,-0.948049,-2.93393,1.45,-5.94328,2.11923,0,23.735,24.7847,0
2.63609,-1.00629,-2.9115,1.45,-5.70593,2.36708,0,23.735,24.7847,0
2.64609,-1.06217,-2.88659,1.45,-5.46858,2.61493,0,23.735,24.7847,0
