t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.8,1.5343,-1.6499e-09,0.37126,1.0322e-10,0.34156,-4.8759e-10,0.93986,5.9041,-5.9699e-09,-1.0234,-6.0334e-10,-0.60966,-2.6725e-10,12.494,-1.0258e-08,5.1131,0,0,0,5.919,5.8544,5.8544,5.919,-7.0688,2.0114e-08,10.038,-95.461,1.1241e-07,-40.726
0.81,1.5939,-1.7101e-09,0.36128,9.8698e-11,0.33864,-4.8729e-10,0.94092,6.0286,-6.0714e-09,-0.9718,-6.1319e-10,-0.63209,-2.722e-10,12.419,-1.0051e-08,5.2114,0,0,0,5.928,5.862,5.862,5.928,-8.0218,2.1231e-08,9.6286,-95.118,1.1099e-07,-41.104
0.82,1.6549,-1.7713e-09,0.35183,9.4062e-11,0.33561,-4.87e-10,0.942,6.1524,-6.1708e-09,-0.91921,-6.2323e-10,-0.65502,-2.7728e-10,12.334,-9.8331e-09,5.3056,0,0,0,5.9345,5.8669,5.8669,5.9345,-8.971,2.2333e-08,9.2158,-94.707,1.0947e-07,-41.453
0.83,1.717,-1.8335e-09,0.3429,8.9315e-11,0.33247,-4.8671e-10,0.94311,6.2753,-6.268e-09,-0.8657,-6.3344e-10,-0.67849,-2.8248e-10,12.239,-9.6043e-09,5.3957,0,0,0,5.9384,5.8693,5.8693,5.9384,-9.9157,2.342e-08,8.7997,-94.23,1.0786e-07,-41.774
0.84,1.7804,-1.8967e-09,0.33452,8.4452e-11,0.32921,-4.8644e-10,0.94426,6.3971,-6.3629e-09,-0.81131,-6.4383e-10,-0.70252,-2.8782e-10,12.135,-9.3647e-09,5.4816,0,0,0,5.94,5.8691,5.8691,5.94,-10.855,2.449e-08,8.3804,-93.686,1.0617e-07,-42.066
0.85,1.8449,-1.9608e-09,0.32668,7.9474e-11,0.32583,-4.8617e-10,0.94543,6.5179,-6.4553e-09,-0.75608,-6.5442e-10,-0.72716,-2.9328e-10,12.022,-9.1146e-09,5.5633,0,0,0,5.9391,5.8664,5.8664,5.9391,-11.789,2.5543e-08,7.9584,-93.078,1.044e-07,-42.332
0.86,1.9107,-2.0258e-09,0.3194,7.4377e-11,0.32233,-4.8591e-10,0.94663,6.6376,-6.5452e-09,-0.70006,-6.6519e-10,-0.75243,-2.989e-10,11.9,-8.8539e-09,5.6408,0,0,0,5.9358,5.8613,5.8613,5.9358,-12.717,2.6578e-08,7.5339,-92.407,1.0254e-07,-42.57
0.87,1.9777,-2.0917e-09,0.31268,6.9161e-11,0.31871,-4.8564e-10,0.94785,6.7559,-6.6323e-09,-0.64328,-6.7615e-10,-0.77837,-3.0465e-10,11.768,-8.5831e-09,5.714,0,0,0,5.9302,5.8537,5.8537,5.9302,-13.637,2.7594e-08,7.1071,-91.673,1.006e-07,-42.781
0.88,2.0458,-2.1584e-09,0.30653,6.3822e-11,0.31496,-4.8538e-10,0.94911,6.8729,-6.7168e-09,-0.58579,-6.873e-10,-0.80503,-3.1056e-10,11.627,-8.3021e-09,5.7829,0,0,0,5.9223,5.8436,5.8436,5.9223,-14.55,2.859e-08,6.6784,-90.879,9.8582e-08,-42.965
0.89,2.1151,-2.226e-09,0.30097,5.8358e-11,0.31107,-4.8511e-10,0.95039,6.9884,-6.7984e-09,-0.52764,-6.9865e-10,-0.83243,-3.1663e-10,11.477,-8.0113e-09,5.8475,0,0,0,5.9122,5.8313,5.8313,5.9122,-15.455,2.9565e-08,6.2479,-90.024,9.6489e-08,-43.123
0.9,2.1856,-2.2944e-09,0.29598,5.2767e-11,0.30704,-4.8484e-10,0.9517,7.1024,-6.877e-09,-0.46886,-7.1019e-10,-0.86061,-3.2286e-10,11.318,-7.7109e-09,5.9079,0,0,0,5.8998,5.8166,5.8166,5.8998,-16.35,3.0519e-08,5.816,-89.111,9.4321e-08,-43.255
0.91,2.2572,-2.3635e-09,0.29159,4.7048e-11,0.30288,-4.8455e-10,0.95303,7.2147,-6.9525e-09,-0.4095,-7.2194e-10,-0.8896,-3.2926e-10,11.15,-7.401e-09,5.9639,0,0,0,5.8853,5.7996,5.7996,5.8853,-17.237,3.1451e-08,5.3829,-88.141,9.2081e-08,-43.361
0.92,2.3299,-2.4334e-09,0.2878,4.1197e-11,0.29856,-4.8426e-10,0.95439,7.3254,-7.025e-09,-0.3496,-7.3388e-10,-0.91946,-3.3584e-10,10.973,-7.0819e-09,6.0155,0,0,0,5.8687,5.7805,5.7805,5.8687,-18.113,3.2361e-08,4.9489,-87.114,8.9771e-08,-43.442
0.93,2.4037,-2.504e-09,0.2846,3.5212e-11,0.2941,-4.8395e-10,0.95577,7.4342,-7.0942e-09,-0.2892,-7.4602e-10,-0.9502,-3.426e-10,10.788,-6.7539e-09,6.0628,0,0,0,5.8501,5.7592,5.7592,5.8501,-18.979,3.3247e-08,4.5142,-86.032,8.7393e-08,-43.498
0.94,2.4786,-2.5753e-09,0.28201,2.9091e-11,0.28948,-4.8362e-10,0.95718,7.5411,-7.16e-09,-0.22835,-7.5837e-10,-0.98188,-3.4954e-10,10.594,-6.4171e-09,6.1058,0,0,0,5.8295,5.7358,5.7358,5.8295,-19.833,3.4108e-08,4.079,-84.897,8.4949e-08,-43.529
0.95,2.5545,-2.6472e-09,0.28004,2.283e-11,0.2847,-4.8327e-10,0.95862,7.646,-7.2225e-09,-0.1671,-7.7091e-10,-1.0145,-3.5669e-10,10.391,-6.0718e-09,6.1444,0,0,0,5.8069,5.7105,5.7105,5.8069,-20.676,3.4945e-08,3.6437,-83.708,8.2441e-08,-43.535
0.96,2.6315,-2.7197e-09,0.27867,1.6429e-11,0.27975,-4.829e-10,0.96007,7.7489,-7.2814e-09,-0.10548,-7.8365e-10,-1.0482,-3.6403e-10,10.18,-5.7183e-09,6.1787,0,0,0,5.7826,5.6831,5.6831,5.7826,-21.507,3.5757e-08,3.2084,-82.468,7.9871e-08,-43.518
0.97,2.7095,-2.7928e-09,0.27793,9.8829e-12,0.27463,-4.8249e-10,0.96155,7.8496,-7.3368e-09,-0.04354,-7.9658e-10,-1.0828,-3.7158e-10,9.961,-5.3567e-09,6.2086,0,0,0,5.7565,5.654,5.654,5.7565,-22.326,3.6543e-08,2.7734,-81.178,7.7241e-08,-43.476
0.98,2.7885,-2.8664e-09,0.2778,3.1904e-12,0.26934,-4.8205e-10,0.96305,7.9481,-7.3885e-09,0.018678,-8.0971e-10,-1.1186,-3.7934e-10,9.7337,-4.9875e-09,6.2341,0,0,0,5.7286,5.623,5.623,5.7286,-23.131,3.7302e-08,2.3389,-79.838,7.4553e-08,-43.411
0.99,2.8684,-2.9406e-09,0.2783,-3.6515e-12,0.26386,-4.8157e-10,0.96456,8.0442,-7.4365e-09,0.081129,-8.2303e-10,-1.1554,-3.8732e-10,9.4984,-4.6108e-09,6.2554,0,0,0,5.6992,5.5903,5.5903,5.6992,-23.922,3.8033e-08,1.9052,-78.45,7.1809e-08,-43.323
1,2.9493,-3.0152e-09,0.27943,-1.0645e-11,0.25819,-4.8105e-10,0.96609,8.138,-7.4807e-09,0.14377,-8.3653e-10,-1.1934,-3.9553e-10,9.2553,-4.2269e-09,6.2722,0,0,0,5.6682,5.5559,5.5559,5.6682,-24.7,3.8738e-08,1.4725,-77.016,6.9011e-08,-43.213
1.01,3.0312,-3.0902e-09,0.28118,-1.7794e-11,0.25233,-4.8048e-10,0.96764,8.2293,-7.521e-09,0.20656,-8.5021e-10,-1.2326,-4.0397e-10,9.0045,-3.8361e-09,6.2848,0,0,0,5.6358,5.5201,5.5201,5.6358,-25.462,3.9414e-08,1.0411,-75.535,6.6162e-08,-43.079
1.02,3.1139,-3.1656e-09,0.28356,-2.51e-11,0.24626,-4.7985e-10,0.9692,8.3181,-7.5574e-09,0.26945,-8.6406e-10,-1.2729,-4.1265e-10,8.7461,-3.4387e-09,6.2931,0,0,0,5.602,5.4828,5.4828,5.602,-26.21,4.0061e-08,0.61103,-74.01,6.3263e-08,-42.924
1.03,3.1975,-3.2413e-09,0.28657,-3.2566e-11,0.23999,-4.7916e-10,0.97078,8.4042,-7.5898e-09,0.33241,-8.7808e-10,-1.3145,-4.2157e-10,8.4803,-3.035e-09,6.297,0,0,0,5.5669,5.4441,5.4441,5.5669,-26.942,4.0679e-08,0.18266,-72.442,6.0317e-08,-42.746
1.04,3.282,-3.3173e-09,0.29021,-4.0194e-11,0.2335,-4.7841e-10,0.97236,8.4877,-7.6181e-09,0.39538,-8.9225e-10,-1.3573,-4.3073e-10,8.2073,-2.6253e-09,6.2967,0,0,0,5.5307,5.4042,5.4042,5.5307,-27.659,4.1267e-08,-0.24382,-70.832,5.7324e-08,-42.547
1.05,3.3673,-3.3936e-09,0.29447,-4.7988e-11,0.22679,-4.7758e-10,0.97394,8.5683,-7.6423e-09,0.45833,-9.0656e-10,-1.4013,-4.4015e-10,7.9272,-2.2098e-09,6.2922,0,0,0,5.4933,5.3632,5.3632,5.4933,-28.359,4.1825e-08,-0.66821,-69.181,5.4289e-08,-42.327
1.06,3.4533,-3.4702e-09,0.29937,-5.5948e-11,0.21985,-4.7667e-10,0.97553,8.6462,-7.6623e-09,0.52121,-9.21e-10,-1.4466,-4.4983e-10,7.6402,-1.7889e-09,6.2834,0,0,0,5.4549,5.3212,5.3212,5.4549,-29.042,4.2353e-08,-1.0903,-67.49,5.1211e-08,-42.086
1.07,3.5402,-3.5469e-09,0.3049,-6.4079e-11,0.21267,-4.7567e-10,0.97712,8.7211,-7.678e-09,0.58398,-9.3555e-10,-1.4932,-4.5976e-10,7.3464,-1.3628e-09,6.2704,0,0,0,5.4157,5.2783,5.2783,5.4157,-29.709,4.2849e-08,-1.5099,-65.76,4.8095e-08,-41.824
1.08,3.6278,-3.6237e-09,0.31105,-7.238e-11,0.20526,-4.7458e-10,0.97871,8.7931,-7.6895e-09,0.6466,-9.5019e-10,-1.541,-4.6995e-10,7.0461,-9.3199e-10,6.2532,0,0,0,5.3756,5.2346,5.2346,5.3756,-30.357,4.3314e-08,-1.9267,-63.993,4.4941e-08,-41.542
1.09,3.716,-3.7007e-09,0.31783,-8.0855e-11,0.19759,-4.7338e-10,0.98028,8.862,-7.6967e-09,0.70903,-9.6492e-10,-1.5901,-4.8041e-10,6.7393,-4.9666e-10,6.2318,0,0,0,5.3348,5.1902,5.1902,5.3348,-30.988,4.3748e-08,-2.3406,-62.189,4.1751e-08,-41.239
1.1,3.805,-3.7776e-09,0.32523,-8.9505e-11,0.18967,-4.7207e-10,0.98185,8.9279,-7.6994e-09,0.77122,-9.7969e-10,-1.6403,-4.9113e-10,6.4264,-5.7144e-11,6.2064,0,0,0,5.2935,5.1454,5.1454,5.2935,-31.601,4.4149e-08,-2.7514,-60.351,3.8528e-08,-40.918
1.11,3.8946,-3.8546e-09,0.33325,-9.8332e-11,0.18148,-4.7064e-10,0.98339,8.9905,-7.6978e-09,0.83314,-9.9449e-10,-1.6918,-5.0211e-10,6.1074,3.8622e-10,6.1768,0,0,0,5.2517,5.1002,5.1002,5.2517,-32.195,4.4518e-08,-3.1589,-58.478,3.5274e-08,-40.576
1.12,3.9848,-3.9316e-09,0.34189,-1.0734e-10,0.17303,-4.6908e-10,0.98492,9.05,-7.6917e-09,0.89475,-1.0093e-09,-1.7443,-5.1335e-10,5.7825,8.3311e-10,6.1432,0,0,0,5.2095,5.0548,5.0548,5.2095,-32.771,4.4855e-08,-3.5629,-56.573,3.1991e-08,-40.216
1.13,4.0756,-4.0084e-09,0.35115,-1.1652e-10,0.1643,-4.6738e-10,0.98641,9.1062,-7.6811e-09,0.956,-1.024e-09,-1.798,-5.2485e-10,5.452,1.2832e-09,6.1056,0,0,0,5.167,5.0093,5.0093,5.167,-33.327,4.5158e-08,-3.9632,-54.636,2.868e-08,-39.837
1.14,4.1669,-4.0852e-09,0.36101,-1.2588e-10,0.15529,-4.6552e-10,0.98787,9.159,-7.666e-09,1.0168,-1.0387e-09,-1.8526,-5.366e-10,5.116,1.7362e-09,6.064,0,0,0,5.1244,4.9639,4.9639,5.1244,-33.863,4.5428e-08,-4.3596,-52.669,2.5345e-08,-39.44
1.15,4.2587,-4.1618e-09,0.37148,-1.3542e-10,0.146,-4.6351e-10,0.98929,9.2085,-7.6464e-09,1.0773,-1.0533e-09,-1.9082,-5.4858e-10,4.7748,2.1917e-09,6.0184,0,0,0,5.0817,4.9188,4.9188,5.0817,-34.38,4.5665e-08,-4.7519,-50.673,2.1986e-08,-39.025
1.16,4.3511,-4.2381e-09,0.38255,-1.4513e-10,0.13641,-4.6132e-10,0.99065,9.2545,-7.6222e-09,1.1372,-1.0678e-09,-1.9645,-5.6081e-10,4.4285,2.6493e-09,5.9689,0,0,0,5.0391,4.874,4.874,5.0391,-34.877,4.5868e-08,-5.14,-48.649,1.8606e-08,-38.591
1.17,4.4438,-4.3142e-09,0.39422,-1.5502e-10,0.12653,-4.5895e-10,0.99196,9.297,-7.5934e-09,1.1966,-1.082e-09,-2.0215,-5.7325e-10,4.0773,3.1089e-09,5.9156,0,0,0,4.9967,4.8299,4.8299,4.9967,-35.353,4.6037e-08,-5.5237,-46.597,1.5208e-08,-38.141
1.18,4.537,-4.39e-09,0.40649,-1.6509e-10,0.11636,-4.5638e-10,0.99321,9.336,-7.56e-09,1.2555,-1.096e-09,-2.079,-5.8589e-10,3.7215,3.57e-09,5.8585,0,0,0,4.9546,4.7866,4.7866,4.9546,-35.808,4.6172e-08,-5.9028,-44.521,1.1792e-08,-37.673
1.19,4.6305,-4.4654e-09,0.41933,-1.7532e-10,0.10588,-4.5361e-10,0.99438,9.3714,-7.522e-09,1.3138,-1.1098e-09,-2.1369,-5.9872e-10,3.3612,4.0322e-09,5.7976,0,0,0,4.9129,4.7442,4.7442,4.9129,-36.243,4.6273e-08,-6.2771,-42.419,8.3611e-09,-37.189
1.2,4.7244,-4.5404e-09,0.43276,-1.8572e-10,0.095109,-4.5062e-10,0.99547,9.4032,-7.4794e-09,1.3714,-1.1231e-09,-2.1948,-6.1172e-10,2.9967,4.4953e-09,5.733,0,0,0,4.8717,4.7029,4.7029,4.8717,-36.657,4.6339e-08,-6.6465,-40.294,4.9175e-09,-36.688
1.21,4.8186,-4.6149e-09,0.44676,-1.9629e-10,0.084035,-4.4741e-10,0.99646,9.4314,-7.4321e-09,1.4284,-1.1361e-09,-2.2527,-6.2486e-10,2.6282,4.9589e-09,5.6647,0,0,0,4.8312,4.663,4.663,4.8312,-37.049,4.6371e-08,-7.0108,-38.148,1.4632e-09,-36.171
1.22,4.913,-4.689e-09,0.46133,-2.0701e-10,0.072663,-4.4395e-10,0.99736,9.4558,-7.3802e-09,1.4847,-1.1486e-09,-2.3103,-6.3812e-10,2.2558,5.4226e-09,5.5928,0,0,0,4.7914,4.6246,4.6246,4.7914,-37.42,4.6368e-08,-7.3698,-35.98,-1.9999e-09,-35.637
1.23,5.0077,-4.7625e-09,0.47645,-2.1789e-10,0.060995,-4.4023e-10,0.99814,9.4765,-7.3236e-09,1.5403,-1.1605e-09,-2.3672,-6.5147e-10,1.8799,5.8861e-09,5.5173,0,0,0,4.7526,4.5879,4.5879,4.7526,-37.768,4.6331e-08,-7.7235,-33.792,-5.4698e-09,-35.089
1.24,5.1025,-4.8355e-09,0.49213,-2.289e-10,0.049036,-4.3626e-10,0.9988,9.4934,-7.2625e-09,1.5951,-1.1719e-09,-2.4233,-6.6487e-10,1.5005,6.3491e-09,5.4383,0,0,0,4.7147,4.553,4.553,4.7147,-38.095,4.6259e-08,-8.0716,-31.586,-8.9443e-09,-34.525
1.25,5.1975,-4.9078e-09,0.50835,-2.4006e-10,0.036794,-4.3201e-10,0.99932,9.5065,-7.1967e-09,1.649,-1.1825e-09,-2.4782,-6.7829e-10,1.118,6.8112e-09,5.3559,0,0,0,4.678,4.5202,4.5202,4.678,-38.4,4.6152e-08,-8.4139,-29.362,-1.2422e-08,-33.946
1.26,5.2926,-4.9794e-09,0.52511,-2.5134e-10,0.024274,-4.2747e-10,0.99971,9.5157,-7.1262e-09,1.7022,-1.1925e-09,-2.5315,-6.9169e-10,0.7326,7.272e-09,5.2701,0,0,0,4.6425,4.4897,4.4897,4.6425,-38.683,4.601e-08,-8.7504,-27.122,-1.5899e-08,-33.353
1.27,5.3878,-5.0503e-09,0.54239,-2.6273e-10,0.011489,-4.2264e-10,0.99993,9.5211,-7.0512e-09,1.7544,-1.2016e-09,-2.583,-7.0504e-10,0.34446,7.7313e-09,5.1809,0,0,0,4.6084,4.4615,4.4615,4.6084,-38.943,4.5834e-08,-9.081,-24.867,-1.9376e-08,-32.746
1.28,5.4831,-5.1204e-09,0.56019,-2.7423e-10,-0.0015499,-4.1751e-10,1,9.5226,-6.9716e-09,1.8058,-1.2098e-09,-2.6323,-7.1828e-10,-0.046171,8.1886e-09,5.0885,0,0,0,4.5757,4.4358,4.4358,4.5757,-39.18,4.5623e-08,-9.4053,-22.598,-2.2848e-08,-32.124
1.29,5.5783,-5.1897e-09,0.5785,-2.8582e-10,-0.014829,-4.1207e-10,0.99989,9.5202,-6.8875e-09,1.8562,-1.217e-09,-2.679,-7.3138e-10,-0.43906,8.6436e-09,4.9928,0,0,0,4.5447,4.4129,4.4129,4.5447,-39.394,4.5377e-08,-9.7234,-20.317,-2.6316e-08,-31.489
1.3,5.6734,-5.2581e-09,0.59731,-2.9749e-10,-0.028331,-4.063e-10,0.9996,9.5138,-6.7988e-09,1.9056,-1.2233e-09,-2.7228,-7.4428e-10,-0.83398,9.096e-09,4.894,0,0,0,4.5155,4.3927,4.3927,4.5155,-39.586,4.5097e-08,-10.035,-18.024,-2.9775e-08,-30.841
1.31,5.7685,-5.3256e-09,0.61661,-3.0922e-10,-0.042039,-4.0021e-10,0.99912,9.5035,-6.7056e-09,1.954,-1.2284e-09,-2.7632,-7.5695e-10,-1.2307,9.5455e-09,4.7921,0,0,0,4.4881,4.3755,4.3755,4.4881,-39.755,4.4782e-08,-10.34,-15.72,-3.3225e-08,-30.179
1.32,5.8635,-5.3922e-09,0.63639,-3.21e-10,-0.055932,-3.9379e-10,0.99843,9.4892,-6.6079e-09,2.0014,-1.2324e-09,-2.8001,-7.6933e-10,-1.629,9.9915e-09,4.6872,0,0,0,4.4628,4.3612,4.3612,4.4628,-39.901,4.4432e-08,-10.639,-13.407,-3.6664e-08,-29.505
1.33,5.9583,-5.4578e-09,0.65664,-3.3282e-10,-0.069988,-3.8704e-10,0.99755,9.4709,-6.5057e-09,2.0478,-1.2351e-09,-2.8329,-7.8138e-10,-2.0286,1.0434e-08,4.5794,0,0,0,4.4396,4.3501,4.3501,4.4396,-40.023,4.4048e-08,-10.93,-11.087,-4.0089e-08,-28.819
1.34,6.0529,-5.5223e-09,0.67734,-3.4465e-10,-0.084184,-3.7996e-10,0.99645,9.4486,-6.3992e-09,2.093,-1.2366e-09,-2.8614,-7.9306e-10,-2.4294,1.0872e-08,4.4686,0,0,0,4.4187,4.342,4.342,4.4187,-40.122,4.363e-08,-11.215,-8.759,-4.3497e-08,-28.12
1.35,6.1473,-5.5858e-09,0.69849,-3.5649e-10,-0.098493,-3.7253e-10,0.99514,9.4223,-6.2883e-09,2.1371,-1.2368e-09,-2.8854,-8.0433e-10,-2.831,1.1306e-08,4.3551,0,0,0,4.4002,4.3372,4.3372,4.4002,-40.198,4.3179e-08,-11.493,-6.4257,-4.6888e-08,-27.41
1.36,6.2413,-5.6481e-09,0.72008,-3.6831e-10,-0.11289,-3.6478e-10,0.99361,9.392,-6.1731e-09,2.1801,-1.2356e-09,-2.9046,-8.1514e-10,-3.2333,1.1736e-08,4.2388,0,0,0,4.3842,4.3355,4.3355,4.3842,-40.251,4.2693e-08,-11.763,-4.088,-5.026e-08,-26.689
1.37,6.3351,-5.7092e-09,0.74209,-3.801e-10,-0.12734,-3.5669e-10,0.99186,9.3576,-6.0536e-09,2.2219,-1.2331e-09,-2.9188,-8.2547e-10,-3.6359,1.216e-08,4.1199,0,0,0,4.3709,4.337,4.337,4.3709,-40.28,4.2173e-08,-12.026,-1.7469,-5.3609e-08,-25.956
1.38,6.4285,-5.7691e-09,0.76451,-3.9184e-10,-0.14183,-3.4827e-10,0.98989,9.3193,-5.9299e-09,2.2625,-1.2292e-09,-2.9279,-8.3528e-10,-4.0388,1.2579e-08,3.9983,0,0,0,4.3604,4.3416,4.3416,4.3604,-40.286,4.1621e-08,-12.282,0.59628,-5.6934e-08,-25.213
1.39,6.5215,-5.8278e-09,0.78734,-4.0352e-10,-0.15632,-3.3954e-10,0.98771,9.2769,-5.802e-09,2.3019,-1.2239e-09,-2.9317,-8.4455e-10,-4.4416,1.2993e-08,3.8742,0,0,0,4.3528,4.3493,4.3493,4.3528,-40.268,4.1035e-08,-12.531,2.9404,-6.0234e-08,-24.459
1.4,6.614,-5.8852e-09,0.81055,-4.1513e-10,-0.17078,-3.3048e-10,0.98531,9.2304,-5.6701e-09,2.34,-1.2172e-09,-2.9303,-8.5326e-10,-4.8441,1.34e-08,3.7477,0,0,0,4.3482,4.3601,4.3601,4.3482,-40.227,4.0416e-08,-12.771,5.2843,-6.3505e-08,-23.695
1.41,6.7061,-5.9412e-09,0.83413,-4.2664e-10,-0.18518,-3.2112e-10,0.9827,9.18,-5.5341e-09,2.3768,-1.2091e-09,-2.9236,-8.614e-10,-5.246,1.3801e-08,3.6188,0,0,0,4.3467,4.3738,4.3738,4.3467,-40.162,3.9765e-08,-13.004,7.6269,-6.6746e-08,-22.921
1.42,6.7976,-5.9958e-09,0.85808,-4.3805e-10,-0.1995,-3.1147e-10,0.9799,9.1255,-5.3941e-09,2.4124,-1.1997e-09,-2.9117,-8.6897e-10,-5.6472,1.4195e-08,3.4877,0,0,0,4.3483,4.3903,4.3903,4.3483,-40.074,3.9081e-08,-13.23,9.9668,-6.9955e-08,-22.138
1.43,6.8886,-6.049e-09,0.88238,-4.4934e-10,-0.2137,-3.0152e-10,0.9769,9.0671,-5.2502e-09,2.4466,-1.189e-09,-2.8948,-8.7596e-10,-6.0474,1.4582e-08,3.3543,0,0,0,4.3531,4.4096,4.4096,4.3531,-39.963,3.8366e-08,-13.447,12.303,-7.313e-08,-21.345
1.44,6.9789,-6.1008e-09,0.90701,-4.6051e-10,-0.22777,-2.9129e-10,0.97372,9.0046,-5.1025e-09,2.4794,-1.177e-09,-2.873,-8.8239e-10,-6.4464,1.4962e-08,3.2187,0,0,0,4.3611,4.4316,4.4316,4.3611,-39.828,3.7619e-08,-13.657,14.634,-7.6269e-08,-20.544
1.45,7.0686,-6.1511e-09,0.93196,-4.7155e-10,-0.24167,-2.808e-10,0.97036,8.9381,-4.951e-09,2.5109,-1.1637e-09,-2.8464,-8.8827e-10,-6.8439,1.5335e-08,3.0812,0,0,0,4.3723,4.456,4.456,4.3723,-39.67,3.6841e-08,-13.858,16.959,-7.9369e-08,-19.734
1.46,7.1577,-6.1998e-09,0.95722,-4.8245e-10,-0.25538,-2.7005e-10,0.96684,8.8677,-4.7958e-09,2.541,-1.1493e-09,-2.8155,-8.9361e-10,-7.2397,1.5699e-08,2.9416,0,0,0,4.3867,4.4829,4.4829,4.3867,-39.489,3.6032e-08,-14.051,19.277,-8.2429e-08,-18.916
1.47,7.246,-6.247e-09,0.98278,-4.932e-10,-0.26888,-2.5906e-10,0.96317,8.7933,-4.637e-09,2.5698,-1.1338e-09,-2.7805,-8.9845e-10,-7.6336,1.6055e-08,2.8002,0,0,0,4.4043,4.5121,4.5121,4.4043,-39.285,3.5192e-08,-14.236,21.587,-8.5447e-08,-18.09
1.48,7.3335,-6.2925e-09,1.0086,-5.0379e-10,-0.28216,-2.4784e-10,0.95937,8.715,-4.4747e-09,2.597,-1.1173e-09,-2.7416,-9.0282e-10,-8.0254,1.6403e-08,2.6569,0,0,0,4.425,4.5434,4.5434,4.425,-39.057,3.4323e-08,-14.413,23.886,-8.842e-08,-17.256
1.49,7.4203,-6.3365e-09,1.0347,-5.1424e-10,-0.29518,-2.3639e-10,0.95544,8.6328,-4.309e-09,2.6229,-1.0998e-09,-2.6993,-9.0675e-10,-8.4147,1.6741e-08,2.5119,0,0,0,4.4488,4.5767,4.5767,4.4488,-38.807,3.3424e-08,-14.581,26.175,-9.1347e-08,-16.415
1.5,7.5062,-6.3787e-09,1.0611,-5.2454e-10,-0.30794,-2.2473e-10,0.95141,8.5468,-4.1399e-09,2.6473,-1.0814e-09,-2.6539,-9.1028e-10,-8.8014,1.7071e-08,2.3653,0,0,0,4.4755,4.612,4.612,4.4755,-38.534,3.2496e-08,-14.741,28.452,-9.4225e-08,-15.568
1.51,7.5912,-6.4193e-09,1.0877,-5.3468e-10,-0.32043,-2.1286e-10,0.94727,8.4568,-3.9676e-09,2.6702,-1.0621e-09,-2.6057,-9.1345e-10,-9.1853,1.7391e-08,2.2171,0,0,0,4.5051,4.649,4.649,4.5051,-38.238,3.154e-08,-14.893,30.716,-9.7053e-08,-14.713
1.52,7.6753,-6.4581e-09,1.1145,-5.4468e-10,-0.33262,-2.008e-10,0.94306,8.3631,-3.7921e-09,2.6916,-1.0422e-09,-2.5552,-9.1631e-10,-9.5661,1.7702e-08,2.0675,0,0,0,4.5374,4.6877,4.6877,4.5374,-37.92,3.0555e-08,-15.036,32.966,-9.9828e-08,-13.852
1.53,7.7584,-6.4951e-09,1.1415,-5.5453e-10,-0.34452,-1.8856e-10,0.93878,8.2655,-3.6136e-09,2.7115,-1.0216e-09,-2.5026,-9.189e-10,-9.9436,1.8002e-08,1.9165,0,0,0,4.5723,4.728,4.728,4.5723,-37.579,2.9543e-08,-15.17,35.199,-1.0255e-07,-12.986
1.54,7.8406,-6.5303e-09,1.1687,-5.6424e-10,-0.35611,-1.7613e-10,0.93444,8.1642,-3.4321e-09,2.7299,-1.0003e-09,-2.4483,-9.2128e-10,-10.318,1.8293e-08,1.7641,0,0,0,4.6095,4.7696,4.7696,4.6095,-37.216,2.8504e-08,-15.295,37.417,-1.0521e-07,-12.113
1.55,7.9217,-6.5637e-09,1.1961,-5.7382e-10,-0.3674,-1.6353e-10,0.93006,8.0592,-3.2478e-09,2.7468,-9.7862e-10,-2.3927,-9.2348e-10,-10.688,1.8572e-08,1.6106,0,0,0,4.6491,4.8126,4.8126,4.6491,-36.831,2.7439e-08,-15.412,39.616,-1.0782e-07,-11.236
1.56,8.0018,-6.5953e-09,1.2236,-5.8328e-10,-0.37837,-1.5076e-10,0.92566,7.9505,-3.0607e-09,2.7621,-9.5645e-10,-2.3361,-9.2557e-10,-11.054,1.8841e-08,1.4559,0,0,0,4.6907,4.8568,4.8568,4.6907,-36.423,2.6348e-08,-15.52,41.796,-1.1036e-07,-10.353
1.57,8.0807,-6.6249e-09,1.2513,-5.9262e-10,-0.38902,-1.3782e-10,0.92123,7.8381,-2.871e-09,2.7759,-9.339e-10,-2.2787,-9.2757e-10,-11.416,1.9099e-08,1.3002,0,0,0,4.7342,4.9021,4.9021,4.7342,-35.995,2.5232e-08,-15.619,43.956,-1.1284e-07,-9.4651
1.58,8.1585,-6.6527e-09,1.2791,-6.0186e-10,-0.39936,-1.2471e-10,0.91679,7.7221,-2.6788e-09,2.7881,-9.1103e-10,-2.2209,-9.2955e-10,-11.774,1.9346e-08,1.1436,0,0,0,4.7795,4.9483,4.9483,4.7795,-35.544,2.4092e-08,-15.709,46.095,-1.1526e-07,-8.5732
