t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
11.21,10.428,5.0814,1.3091,0.47928,-0.0041129,-0.37134,0.79522,4.4305,-5.2622,-1.5754,-0.15803,-1.155,0.53794,-7.8942,-16.534,1.965,0,0,0,6.5919,6.4344,6.6465,6.678,-13.501,21.51,7.4035,-6.9614,74.545,-2.0193
11.22,10.472,5.028,1.2935,0.4765,-0.0058023,-0.37858,0.79347,4.3508,-5.4264,-1.5554,-0.15234,-1.1871,0.54942,-8.0295,-16.315,2.0389,0,0,0,6.5699,6.4105,6.6236,6.6554,-13.568,22.248,7.3814,-6.3757,73.113,-2.3973
11.23,10.515,4.9729,1.278,0.47365,-0.0076658,-0.38581,0.79168,4.2699,-5.5884,-1.5347,-0.14612,-1.2194,0.5609,-8.1655,-16.089,2.1126,0,0,0,6.5473,6.386,6.5999,6.6319,-13.628,22.972,7.3555,-5.7786,71.644,-2.7776
11.24,10.557,4.9162,1.2628,0.47072,-0.0097054,-0.39303,0.78984,4.1875,-5.7482,-1.5132,-0.1394,-1.2519,0.57238,-8.3021,-15.856,2.186,0,0,0,6.5241,6.3611,6.5757,6.6077,-13.683,23.681,7.3259,-5.1706,70.141,-3.1599
11.25,10.599,4.8579,1.2477,0.46773,-0.011923,-0.40024,0.78797,4.1038,-5.9055,-1.4909,-0.13218,-1.2845,0.58383,-8.4391,-15.615,2.2591,0,0,0,6.5005,6.3357,6.5508,6.5827,-13.732,24.375,7.2923,-4.552,68.604,-3.544
11.26,10.639,4.7981,1.2329,0.46467,-0.01432,-0.40744,0.78605,4.0187,-6.0604,-1.468,-0.12447,-1.3171,0.59525,-8.5767,-15.368,2.3319,0,0,0,6.4765,6.3101,6.5256,6.5572,-13.774,25.053,7.255,-3.9232,67.035,-3.9297
11.27,10.679,4.7367,1.2184,0.46153,-0.016897,-0.41462,0.78408,3.9323,-6.2129,-1.4443,-0.11629,-1.3498,0.60661,-8.7146,-15.114,2.4042,0,0,0,6.4522,6.2843,6.4999,6.531,-13.81,25.715,7.2137,-3.2844,65.434,-4.3169
11.28,10.718,4.6739,1.2041,0.45833,-0.019656,-0.42179,0.78207,3.8444,-6.3627,-1.4199,-0.10765,-1.3825,0.61789,-8.8529,-14.854,2.4761,0,0,0,6.4278,6.2584,6.474,6.5045,-13.84,26.362,7.1686,-2.6362,63.803,-4.7053
11.29,10.756,4.6095,1.19,0.45506,-0.022597,-0.42893,0.78002,3.7552,-6.5099,-1.3948,-0.098554,-1.415,0.62908,-8.9914,-14.587,2.5476,0,0,0,6.4032,6.2325,6.4478,6.4775,-13.863,26.991,7.1196,-1.9789,62.141,-5.0948
11.3,10.793,4.5437,1.1762,0.45172,-0.025719,-0.43605,0.77791,3.6646,-6.6544,-1.369,-0.089029,-1.4474,0.64015,-9.1301,-14.314,2.6185,0,0,0,6.3787,6.2068,6.4216,6.4501,-13.879,27.604,7.0667,-1.3127,60.452,-5.4852
11.31,10.829,4.4764,1.1626,0.44831,-0.029023,-0.44315,0.77576,3.5726,-6.7962,-1.3424,-0.079087,-1.4796,0.65109,-9.2689,-14.035,2.6889,0,0,0,6.3542,6.1813,6.3953,6.4226,-13.889,28.2,7.0099,-0.63817,58.734,-5.8763
11.32,10.865,4.4078,1.1493,0.44483,-0.032508,-0.45021,0.77355,3.4792,-6.9351,-1.3152,-0.068748,-1.5115,0.66186,-9.4078,-13.75,2.7587,0,0,0,6.3299,6.1561,6.3691,6.3949,-13.892,28.779,6.9492,0.044448,56.99,-6.2678
11.33,10.899,4.3377,1.1363,0.44128,-0.036172,-0.45725,0.77129,3.3845,-7.0712,-1.2872,-0.058028,-1.5431,0.67246,-9.5468,-13.46,2.8279,0,0,0,6.3059,6.1314,6.3431,6.367,-13.888,29.34,6.8846,0.73475,55.221,-6.6596
11.34,10.932,4.2663,1.1236,0.43767,-0.040015,-0.46426,0.76897,3.2883,-7.2043,-1.2586,-0.04695,-1.5742,0.68284,-9.6856,-13.164,2.8964,0,0,0,6.2822,6.1073,6.3173,6.3392,-13.877,29.883,6.816,1.4324,53.427,-7.0516
11.35,10.965,4.1936,1.1111,0.43398,-0.044034,-0.47123,0.76659,3.1908,-7.3344,-1.2293,-0.035533,-1.6048,0.69298,-9.8243,-12.862,2.9642,0,0,0,6.259,6.0838,6.2918,6.3115,-13.859,30.408,6.7435,2.137,51.609,-7.4434
11.36,10.996,4.1197,1.099,0.43023,-0.048227,-0.47817,0.76416,3.0918,-7.4615,-1.1993,-0.023802,-1.6348,0.70287,-9.9628,-12.555,3.0312,0,0,0,6.2363,6.061,6.2668,6.2838,-13.835,30.915,6.6671,2.8482,49.769,-7.835
11.37,11.026,4.0444,1.0872,0.42641,-0.05259,-0.48506,0.76166,2.9915,-7.5855,-1.1687,-0.011779,-1.6641,0.71246,-10.101,-12.244,3.0975,0,0,0,6.2142,6.0391,6.2423,6.2565,-13.802,31.404,6.5868,3.5656,47.907,-8.2261
11.38,11.056,3.968,1.0756,0.42253,-0.057121,-0.49192,0.7591,2.8898,-7.7064,-1.1374,0.00051064,-1.6926,0.72174,-10.239,-11.927,3.163,0,0,0,6.1928,6.0181,6.2184,6.2294,-13.763,31.873,6.5026,4.2889,46.025,-8.6166
11.39,11.084,3.8903,1.0644,0.41858,-0.061815,-0.49873,0.75647,2.7867,-7.8241,-1.1054,0.01304,-1.7203,0.73068,-10.376,-11.606,3.2275,0,0,0,6.1721,5.9982,6.1952,6.2027,-13.717,32.324,6.4145,5.0178,44.123,-9.0061
11.4,11.112,3.8115,1.0535,0.41457,-0.066668,-0.50549,0.75377,2.6823,-7.9385,-1.0728,0.025782,-1.747,0.73924,-10.513,-11.281,3.2912,0,0,0,6.1523,5.9794,6.1727,6.1765,-13.663,32.756,6.3225,5.7517,42.203,-9.3947
11.41,11.138,3.7315,1.043,0.4105,-0.071675,-0.5122,0.751,2.5765,-8.0497,-1.0396,0.038709,-1.7727,0.7474,-10.649,-10.951,3.354,0,0,0,6.1334,5.9618,6.1511,6.1508,-13.602,33.168,6.2266,6.4905,40.265,-9.7819
11.42,11.163,3.6505,1.0327,0.40636,-0.076831,-0.51886,0.74817,2.4693,-8.1575,-1.0058,0.05179,-1.7972,0.75514,-10.785,-10.618,3.4157,0,0,0,6.1155,5.9455,6.1305,6.1258,-13.533,33.561,6.1269,7.2337,38.311,-10.168
11.43,11.187,3.5684,1.0228,0.40218,-0.08213,-0.52546,0.74525,2.3608,-8.262,-0.97131,0.064996,-1.8205,0.76242,-10.92,-10.28,3.4765,0,0,0,6.0986,5.9305,6.1108,6.1015,-13.457,33.934,6.0233,7.9809,36.341,-10.552
11.44,11.21,3.4853,1.0133,0.39793,-0.087564,-0.532,0.74226,2.2509,-8.3631,-0.93625,0.078296,-1.8424,0.76922,-11.054,-9.9391,3.5362,0,0,0,6.0829,5.917,6.0922,6.078,-13.373,34.288,5.9158,8.7318,34.357,-10.934
11.45,11.232,3.4012,1.0041,0.39364,-0.093129,-0.53849,0.7392,2.1397,-8.4608,-0.90059,0.091658,-1.863,0.77551,-11.187,-9.5946,3.5948,0,0,0,6.0683,5.9049,6.0748,6.0554,-13.282,34.621,5.8046,9.4861,32.359,-11.315
11.46,11.253,3.3161,0.99529,0.38929,-0.098816,-0.5449,0.73605,2.0271,-8.555,-0.86435,0.10505,-1.882,0.78128,-11.32,-9.2468,3.6523,0,0,0,6.055,5.8944,6.0585,6.0337,-13.184,34.935,5.6896,10.243,30.349,-11.693
11.47,11.273,3.2301,0.98683,0.3849,-0.10462,-0.55126,0.73282,1.9133,-8.6457,-0.82755,0.11844,-1.8995,0.7865,-11.451,-8.8959,3.7086,0,0,0,6.043,5.8854,6.0435,6.0131,-13.077,35.228,5.5707,11.003,28.327,-12.069
11.48,11.291,3.1432,0.97874,0.38047,-0.11053,-0.55754,0.72951,1.7981,-8.7329,-0.79019,0.13179,-1.9153,0.79114,-11.581,-8.5423,3.7637,0,0,0,6.0323,5.8781,6.0299,5.9936,-12.964,35.501,5.4482,11.765,26.295,-12.442
11.49,11.309,3.0554,0.97103,0.37599,-0.11653,-0.56374,0.72611,1.6817,-8.8165,-0.75228,0.14507,-1.9294,0.79519,-11.71,-8.186,3.8175,0,0,0,6.0229,5.8724,6.0176,5.9753,-12.842,35.754,5.3219,12.529,24.253,-12.813
11.5,11.325,2.9669,0.9637,0.37149,-0.12263,-0.56988,0.72263,1.5639,-8.8966,-0.71384,0.15826,-1.9417,0.79864,-11.838,-7.8272,3.8701,0,0,0,6.015,5.8684,6.0068,5.9582,-12.713,35.987,5.1919,13.295,22.203,-13.18
11.51,11.34,2.8775,0.95676,0.36695,-0.12881,-0.57593,0.71907,1.4449,-8.9731,-0.67488,0.1713,-1.9521,0.80147,-11.965,-7.4663,3.9214,0,0,0,6.0085,5.8661,5.9973,5.9425,-12.576,36.198,5.0583,14.061,20.146,-13.544
11.52,11.354,2.7874,0.9502,0.36239,-0.13505,-0.5819,0.71542,1.3246,-9.0459,-0.63542,0.18419,-1.9607,0.80366,-12.09,-7.1033,3.9713,0,0,0,6.0034,5.8654,5.9894,5.9282,-12.432,36.389,4.9211,14.829,18.082,-13.905
11.53,11.367,2.6966,0.94405,0.35781,-0.14137,-0.58779,0.71168,1.2031,-9.1151,-0.59546,0.19687,-1.9673,0.80521,-12.213,-6.7386,4.0198,0,0,0,5.9999,5.8665,5.983,5.9153,-12.28,36.56,4.7802,15.597,16.013,-14.263
11.54,11.378,2.6051,0.9383,0.35321,-0.14773,-0.59359,0.70786,1.0804,-9.1807,-0.55503,0.20933,-1.972,0.80612,-12.335,-6.3722,4.0669,0,0,0,5.9978,5.8692,5.9782,5.904,-12.12,36.71,4.6358,16.365,13.939,-14.616
11.55,11.388,2.513,0.93295,0.3486,-0.15414,-0.59931,0.70395,0.95642,-9.2426,-0.51413,0.22152,-1.9746,0.80637,-12.456,-6.0045,4.1125,0,0,0,5.9973,5.8736,5.9749,5.8942,-11.952,36.839,4.4879,17.132,11.862,-14.966
11.56,11.397,2.4203,0.92802,0.34398,-0.16058,-0.60493,0.69996,0.83127,-9.3008,-0.47278,0.23343,-1.9753,0.80598,-12.574,-5.6355,4.1566,0,0,0,5.9982,5.8797,5.9732,5.886,-11.777,36.947,4.3365,17.899,9.7826,-15.312
11.57,11.405,2.327,0.9235,0.33937,-0.16705,-0.61046,0.69589,0.70494,-9.3553,-0.431,0.24503,-1.974,0.80494,-12.691,-5.2656,4.1992,0,0,0,6.0007,5.8873,5.973,5.8795,-11.594,37.034,4.1817,18.665,7.7017,-15.653
11.58,11.411,2.2332,0.9194,0.33476,-0.17353,-0.6159,0.69173,0.57746,-9.4061,-0.3888,0.25629,-1.9707,0.80325,-12.806,-4.8949,4.2402,0,0,0,6.0046,5.8965,5.9744,5.8747,-11.404,37.101,4.0235,19.43,5.6206,-15.99
11.59,11.416,2.1389,0.91572,0.33017,-0.18002,-0.62124,0.68749,0.44883,-9.4532,-0.3462,0.26718,-1.9655,0.80094,-12.919,-4.5236,4.2797,0,0,0,6.01,5.9073,5.9774,5.8715,-11.206,37.147,3.8619,20.192,3.54,-16.322
11.6,11.42,2.0441,0.91247,0.32559,-0.1865,-0.62648,0.68317,0.31908,-9.4966,-0.30321,0.27769,-1.9583,0.798,-13.03,-4.152,4.3175,0,0,0,6.0169,5.9195,5.982,5.8702,-11,37.172,3.6971,20.953,1.4611,-16.649
11.61,11.423,1.949,0.90966,0.32104,-0.19297,-0.63163,0.67878,0.18823,-9.5362,-0.25986,0.28779,-1.9492,0.79446,-13.139,-3.7803,4.3536,0,0,0,6.0252,5.9332,5.988,5.8705,-10.787,37.176,3.5289,21.711,-0.61512,-16.971
11.62,11.424,1.8534,0.90728,0.31651,-0.19942,-0.63667,0.67431,0.056304,-9.5722,-0.21615,0.29747,-1.9383,0.79033,-13.246,-3.4086,4.388,0,0,0,6.035,5.9482,5.9956,5.8726,-10.566,37.159,3.3576,22.467,-2.6877,-17.288
11.63,11.424,1.7575,0.90534,0.31202,-0.20584,-0.64162,0.66977,-0.07668,-9.6044,-0.1721,0.3067,-1.9256,0.78562,-13.35,-3.0372,4.4207,0,0,0,6.0461,5.9646,6.0046,5.8765,-10.337,37.122,3.1832,23.219,-4.7556,-17.6
11.64,11.422,1.6613,0.90384,0.30757,-0.21223,-0.64646,0.66517,-0.2107,-9.6329,-0.12774,0.31549,-1.9112,0.78037,-13.453,-2.6662,4.4517,0,0,0,6.0585,5.9822,6.0151,5.8821,-10.101,37.064,3.0057,23.967,-6.8178,-17.905
11.65,11.42,1.5649,0.90278,0.30316,-0.21857,-0.6512,0.6605,-0.34572,-9.6577,-0.083076,0.3238,-1.8951,0.77459,-13.552,-2.2959,4.4808,0,0,0,6.0722,6.0009,6.027,5.8894,-9.858,36.986,2.8251,24.712,-8.8734,-18.205
11.66,11.415,1.4682,0.90218,0.2988,-0.22486,-0.65584,0.65576,-0.48174,-9.6788,-0.03813,0.33164,-1.8775,0.76831,-13.65,-1.9266,4.5082,0,0,0,6.0872,6.0208,6.0402,5.8983,-9.6072,36.887,2.6416,25.452,-10.921,-18.499
11.67,11.41,1.3713,0.90202,0.2945,-0.23109,-0.66038,0.65097,-0.61871,-9.6963,0.0070811,0.33899,-1.8585,0.76156,-13.745,-1.5583,4.5337,0,0,0,6.1033,6.0417,6.0546,5.9089,-9.349,36.767,2.4552,26.188,-12.96,-18.787
11.68,11.403,1.2743,0.90232,0.29026,-0.23725,-0.66482,0.64612,-0.75662,-9.71,0.052537,0.34584,-1.838,0.75436,-13.837,-1.1913,4.5573,0,0,0,6.1206,6.0636,6.0704,5.9211,-9.0835,36.628,2.2659,26.919,-14.99,-19.068
11.69,11.395,1.1771,0.90307,0.28608,-0.24335,-0.66916,0.64122,-0.89544,-9.7201,0.09822,0.35221,-1.8163,0.74674,-13.926,-0.82579,4.579,0,0,0,6.1389,6.0864,6.0873,5.9348,-8.8106,36.468,2.0738,27.644,-17.008,-19.342
11.7,11.385,1.0799,0.90428,0.28197,-0.24937,-0.67339,0.63628,-1.0351,-9.7265,0.14411,0.35807,-1.7933,0.73874,-14.013,-0.46199,4.5987,0,0,0,6.1582,6.1099,6.1053,5.9499,-8.5306,36.288,1.8791,28.364,-19.015,-19.61
11.71,11.374,0.98262,0.90596,0.27794,-0.2553,-0.67753,0.63129,-1.1757,-9.7293,0.19019,0.36343,-1.7693,0.73038,-14.097,-0.1001,4.6165,0,0,0,6.1785,6.1342,6.1243,5.9665,-8.2434,36.087,1.6816,29.077,-21.01,-19.871
11.72,11.362,0.88532,0.90809,0.27398,-0.26115,-0.68157,0.62626,-1.3171,-9.7285,0.23643,0.3683,-1.7443,0.72168,-14.178,0.25969,4.6324,0,0,0,6.1996,6.1591,6.1443,5.9844,-7.9491,35.867,1.4817,29.784,-22.99,-20.124
11.73,11.348,0.78806,0.91068,0.27009,-0.26691,-0.68552,0.62119,-1.4592,-9.7241,0.28283,0.37267,-1.7184,0.7127,-14.256,0.61718,4.6462,0,0,0,6.2215,6.1846,6.1652,6.0036,-7.6477,35.628,1.2792,30.484,-24.956,-20.371
11.74,11.332,0.69085,0.91375,0.26629,-0.27258,-0.68936,0.61609,-1.6022,-9.7162,0.32935,0.37655,-1.6916,0.70344,-14.331,0.97218,4.6579,0,0,0,6.2441,6.2106,6.1869,6.0239,-7.3394,35.368,1.0743,31.177,-26.906,-20.609
11.75,11.316,0.59375,0.91727,0.26258,-0.27815,-0.69312,0.61096,-1.7458,-9.7047,0.37598,0.37994,-1.6642,0.69395,-14.403,1.3245,4.6676,0,0,0,6.2673,6.237,6.2094,6.0452,-7.0242,35.09,0.86703,31.863,-28.839,-20.84
11.76,11.298,0.49677,0.92127,0.25895,-0.28362,-0.69678,0.60581,-1.8902,-9.6897,0.4227,0.38286,-1.6362,0.68425,-14.471,1.6739,4.6753,0,0,0,6.2911,6.2637,6.2325,6.0676,-6.7022,34.792,0.65751,32.54,-30.754,-21.063
11.77,11.278,0.39996,0.92573,0.25541,-0.28898,-0.70035,0.60064,-2.0352,-9.6712,0.46948,0.38531,-1.6077,0.67436,-14.537,2.0203,4.6808,0,0,0,6.3153,6.2907,6.2561,6.0908,-6.3734,34.475,0.4458,33.209,-32.651,-21.277
11.78,11.257,0.30336,0.93065,0.25195,-0.29425,-0.70383,0.59545,-2.1809,-9.6493,0.5163,0.38729,-1.5788,0.66433,-14.599,2.3633,4.6842,0,0,0,6.3399,6.3178,6.2803,6.1148,-6.038,34.139,0.23199,33.87,-34.528,-21.484
11.79,11.234,0.20699,0.93605,0.2486,-0.2994,-0.70723,0.59025,-2.3272,-9.624,0.56315,0.38882,-1.5495,0.65417,-14.657,2.703,4.6854,0,0,0,6.3648,6.345,6.3048,6.1395,-5.6961,33.784,0.016155,34.521,-36.384,-21.682
11.8,11.21,0.11089,0.94192,0.24533,-0.30445,-0.71053,0.58503,-2.4741,-9.5953,0.61001,0.38991,-1.52,0.64391,-14.712,3.039,4.6845,0,0,0,6.3899,6.3722,6.3296,6.1647,-5.3476,33.411,-0.20161,35.163,-38.218,-21.871
11.81,11.185,0.015093,0.94825,0.24216,-0.30939,-0.71376,0.57981,-2.6214,-9.5632,0.65684,0.39057,-1.4903,0.63358,-14.764,3.3711,4.6814,0,0,0,6.4152,6.3993,6.3546,6.1904,-4.9928,33.02,-0.42123,35.796,-40.03,-22.051
11.82,11.158,-0.080365,0.95505,0.23908,-0.31422,-0.71691,0.57459,-2.7693,-9.5279,0.70363,0.39082,-1.4605,0.6232,-14.812,3.6993,4.6761,0,0,0,6.4404,6.4262,6.3798,6.2164,-4.6318,32.611,-0.6426,36.418,-41.817,-22.222
11.83,11.129,-0.17545,0.96232,0.23609,-0.31894,-0.71997,0.56936,-2.9177,-9.4892,0.75035,0.39065,-1.4307,0.61278,-14.857,4.0233,4.6685,0,0,0,6.4656,6.453,6.405,6.2427,-4.2645,32.184,-0.86563,37.03,-43.58,-22.384
11.84,11.099,-0.27014,0.97006,0.2332,-0.32355,-0.72297,0.56414,-3.0665,-9.4474,0.79699,0.39009,-1.4009,0.60236,-14.898,4.3429,4.6587,0,0,0,6.4907,6.4794,6.4301,6.2691,-3.8912,31.739,-1.0902,37.631,-45.317,-22.536
11.85,11.068,-0.36439,0.97826,0.2304,-0.32805,-0.72588,0.55892,-3.2156,-9.4024,0.84352,0.38915,-1.3712,0.59195,-14.935,4.658,4.6467,0,0,0,6.5155,6.5054,6.4551,6.2955,-3.5119,31.277,-1.3163,38.22,-47.027,-22.678
11.86,11.035,-0.45818,0.98693,0.2277,-0.33244,-0.72873,0.55371,-3.3651,-9.3543,0.88991,0.38783,-1.3417,0.58157,-14.968,4.9684,4.6324,0,0,0,6.5401,6.5309,6.4798,6.3219,-3.1268,30.799,-1.5438,38.799,-48.709,-22.811
11.87,11.001,-0.55147,0.99606,0.22508,-0.33672,-0.7315,0.54851,-3.515,-9.3031,0.93616,0.38616,-1.3124,0.57124,-14.997,5.2739,4.6158,0,0,0,6.5642,6.5559,6.5042,6.3481,-2.736,30.303,-1.7725,39.365,-50.362,-22.934
11.88,10.965,-0.64423,1.0057,0.22256,-0.34089,-0.7342,0.54332,-3.6651,-9.2488,0.98222,0.38415,-1.2833,0.56098,-15.023,5.5744,4.597,0,0,0,6.5878,6.5802,6.5282,6.3739,-2.3396,29.791,-2.0024,39.919,-51.986,-23.046
11.89,10.927,-0.73643,1.0157,0.22013,-0.34496,-0.73685,0.53815,-3.8154,-9.1916,1.0281,0.3818,-1.2546,0.55079,-15.044,5.8697,4.5758,0,0,0,6.6109,6.6039,6.5517,6.3994,-1.9377,29.264,-2.2334,40.46,-53.578,-23.148
11.9,10.889,-0.82805,1.0262,0.21779,-0.34892,-0.73942,0.53299,-3.9659,-9.1314,1.0737,0.37913,-1.2262,0.5407,-15.061,6.1596,4.5523,0,0,0,6.6333,6.6267,6.5745,6.4244,-1.5304,28.72,-2.4653,40.989,-55.139,-23.239
11.91,10.848,-0.91905,1.0372,0.21554,-0.35277,-0.74194,0.52785,-4.1166,-9.0684,1.1191,0.37615,-1.1981,0.53071,-15.075,6.444,4.5265,0,0,0,6.655,6.6487,6.5967,6.4488,-1.1179,28.161,-2.6981,41.504,-56.667,-23.319
11.92,10.806,-1.0094,1.0486,0.21337,-0.35651,-0.74439,0.52273,-4.2674,-9.0026,1.1643,0.37287,-1.1705,0.52084,-15.084,6.7228,4.4983,0,0,0,6.6758,6.6698,6.6182,6.4725,-0.70039,27.587,-2.9317,42.005,-58.161,-23.389
11.93,10.763,-1.0991,1.0605,0.21128,-0.36016,-0.74679,0.51764,-4.4183,-8.934,1.2091,0.3693,-1.1433,0.5111,-15.088,6.9957,4.4678,0,0,0,6.6958,6.6898,6.6388,6.4954,-0.2779,26.998,-3.1659,42.492,-59.62,-23.447
11.94,10.718,-1.1881,1.0728,0.20928,-0.3637,-0.74914,0.51256,-4.5692,-8.8627,1.2536,0.36545,-1.1166,0.5015,-15.089,7.2627,4.435,0,0,0,6.7148,6.7088,6.6585,6.5174,0.1494,26.395,-3.4006,42.965,-61.043,-23.493
11.95,10.671,-1.2763,1.0855,0.20737,-0.36714,-0.75143,0.50751,-4.72,-8.7887,1.2978,0.36134,-1.0904,0.49204,-15.085,7.5236,4.3998,0,0,0,6.7327,6.7266,6.6771,6.5384,0.58135,25.777,-3.6357,43.423,-62.429,-23.528
11.96,10.623,-1.3638,1.0987,0.20553,-0.37048,-0.75367,0.50248,-4.8709,-8.7122,1.3416,0.35697,-1.0647,0.48275,-15.077,7.7782,4.3623,0,0,0,6.7495,6.7432,6.6947,6.5584,1.0178,25.146,-3.8711,43.865,-63.777,-23.552
11.97,10.574,-1.4506,1.1124,0.20376,-0.37372,-0.75586,0.49748,-5.0216,-8.6332,1.385,0.35235,-1.0396,0.47361,-15.065,8.0265,4.3224,0,0,0,6.7651,6.7586,6.7111,6.5773,1.4586,24.502,-4.1067,44.292,-65.086,-23.563
11.98,10.523,-1.5365,1.1264,0.20208,-0.37687,-0.75801,0.49251,-5.1721,-8.5517,1.428,0.34749,-1.015,0.46465,-15.048,8.2682,4.2801,0,0,0,6.7794,6.7725,6.7263,6.5949,1.9036,23.844,-4.3423,44.703,-66.355,-23.562
11.99,10.471,-1.6216,1.1409,0.20046,-0.37992,-0.76011,0.48756,-5.3225,-8.4679,1.4706,0.3424,-0.9909,0.45586,-15.027,8.5033,4.2355,0,0,0,6.7924,6.7851,6.7402,6.6112,2.3526,23.175,-4.5779,45.098,-67.584,-23.549
12,10.417,-1.7059,1.1558,0.19892,-0.38287,-0.76216,0.48264,-5.4727,-8.3817,1.5127,0.33708,-0.96742,0.44726,-15.001,8.7316,4.1886,0,0,0,6.804,6.7962,6.7527,6.6262,2.8055,22.493,-4.8133,45.477,-68.77,-23.523
12.01,10.361,-1.7892,1.1712,0.19744,-0.38574,-0.76418,0.47776,-5.6225,-8.2932,1.5544,0.33154,-0.94451,0.43884,-14.971,8.9531,4.1393,0,0,0,6.8141,6.8057,6.7638,6.6396,3.2621,21.799,-5.0483,45.838,-69.913,-23.484
12.02,10.304,-1.8717,1.1869,0.19604,-0.38851,-0.76616,0.4729,-5.7721,-8.2026,1.5955,0.32579,-0.9222,0.43062,-14.936,9.1676,4.0876,0,0,0,6.8226,6.8136,6.7734,6.6516,3.7222,21.095,-5.2829,46.182,-71.013,-23.433
12.03,10.246,-1.9533,1.2031,0.19469,-0.3912,-0.7681,0.46806,-5.9212,-8.1099,1.6361,0.31983,-0.90048,0.42259,-14.896,9.375,4.0336,0,0,0,6.8296,6.8199,6.7814,6.662,4.1857,20.379,-5.5169,46.508,-72.067,-23.368
12.04,10.186,-2.0339,1.2196,0.19341,-0.39379,-0.77001,0.46326,-6.07,-8.0152,1.6762,0.31366,-0.87937,0.41476,-14.852,9.5752,3.9773,0,0,0,6.8349,6.8244,6.7877,6.6707,4.6523,19.654,-5.7502,46.816,-73.075,-23.29
12.05,10.124,-2.1136,1.2366,0.19219,-0.3963,-0.77188,0.45849,-6.2183,-7.9184,1.7157,0.3073,-0.85887,0.40714,-14.803,9.768,3.9186,0,0,0,6.8385,6.8272,6.7924,6.6777,5.1219,18.918,-5.9827,47.106,-74.036,-23.198
12.06,10.061,-2.1923,1.254,0.19102,-0.39873,-0.77372,0.45375,-6.366,-7.8198,1.7545,0.30073,-0.83897,0.39972,-14.75,9.9535,3.8576,0,0,0,6.8403,6.8281,6.7954,6.6829,5.5944,18.173,-6.2141,47.376,-74.95,-23.093
12.07,9.9969,-2.27,1.2717,0.18991,-0.40107,-0.77553,0.44903,-6.5132,-7.7194,1.7928,0.29398,-0.8197,0.39251,-14.692,10.131,3.7943,0,0,0,6.8403,6.8271,6.7965,6.6863,6.0694,17.419,-6.4445,47.628,-75.814,-22.973
12.08,9.9311,-2.3466,1.2898,0.18886,-0.40333,-0.77731,0.44435,-6.6599,-7.6172,1.8304,0.28703,-0.80104,0.38552,-14.628,10.302,3.7288,0,0,0,6.8384,6.8242,6.7958,6.6878,6.5468,16.657,-6.6735,47.86,-76.628,-22.84
12.09,9.8638,-2.4223,1.3083,0.18785,-0.40551,-0.77907,0.43969,-6.8058,-7.5134,1.8674,0.27989,-0.78301,0.37874,-14.561,10.465,3.6609,0,0,0,6.8346,6.8194,6.7933,6.6873,7.0265,15.887,-6.9012,48.072,-77.391,-22.692
12.1,9.795,-2.4969,1.3272,0.1869,-0.40761,-0.7808,0.43506,-6.951,-7.408,1.9036,0.27256,-0.7656,0.37219,-14.488,10.62,3.5907,0,0,0,6.8288,6.8124,6.7887,6.6849,7.5082,15.109,-7.1273,48.264,-78.103,-22.53
12.11,9.7247,-2.5705,1.3464,0.18599,-0.40962,-0.78251,0.43045,-7.0955,-7.301,1.9392,0.26504,-0.74881,0.36585,-14.41,10.767,3.5183,0,0,0,6.821,6.8035,6.7822,6.6805,7.9917,14.325,-7.3518,48.435,-78.761,-22.353
12.12,9.6531,-2.6429,1.3659,0.18512,-0.41157,-0.7842,0.42588,-7.2392,-7.1926,1.974,0.25733,-0.73266,0.35974,-14.328,10.906,3.4437,0,0,0,6.8112,6.7923,6.7737,6.6739,8.4769,13.534,-7.5744,48.586,-79.365,-22.162
12.13,9.58,-2.7143,1.3858,0.18429,-0.41343,-0.78587,0.42133,-7.3821,-7.0829,2.008,0.24942,-0.71714,0.35387,-14.241,11.037,3.3669,0,0,0,6.7992,6.7791,6.7631,6.6653,8.9634,12.738,-7.7949,48.714,-79.913,-21.955
12.14,9.5054,-2.7846,1.4061,0.18351,-0.41522,-0.78752,0.4168,-7.524,-6.9719,2.0413,0.24132,-0.70225,0.34822,-14.149,11.161,3.2878,0,0,0,6.7852,6.7636,6.7505,6.6546,9.4511,11.936,-8.0134,48.822,-80.406,-21.733
12.15,9.4295,-2.8537,1.4267,0.18276,-0.41694,-0.78916,0.4123,-7.665,-6.8597,2.0738,0.23301,-0.688,0.34281,-14.052,11.276,3.2066,0,0,0,6.7689,6.7459,6.7357,6.6416,9.9397,11.13,-8.2295,48.907,-80.842,-21.495
12.16,9.3521,-2.9218,1.4476,0.18204,-0.41858,-0.79078,0.40782,-7.8051,-6.7464,2.1054,0.22451,-0.6744,0.33764,-13.95,11.383,3.1232,0,0,0,6.7505,6.7259,6.7187,6.6265,10.429,10.32,-8.4432,48.969,-81.22,-21.242
