t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
5.82,-2.0703,-25.936,2.5945,-0.52806,0.36717,0.60807,0.46539,-1.4078,5.1358,-4.084,-0.87112,-1.0662,-0.77183,-9.5351,29.77,-4.3268,0,0,0,6.7116,6.713,6.7519,6.7998,-28.405,-6.9238,33.399,142.65,-111.72,117.46
5.83,-2.0849,-25.883,2.5535,-0.52798,0.36023,0.61087,0.46723,-1.5045,5.4331,-4.1256,-0.82484,-1.1098,-0.73448,-9.812,29.696,-3.9869,0,0,0,6.727,6.7295,6.7679,6.8155,-26.953,-8.0376,34.565,147.62,-111.04,115.53
5.84,-2.1004,-25.827,2.512,-0.52756,0.35341,0.61376,0.46913,-1.604,5.7297,-4.1637,-0.77791,-1.1525,-0.69723,-10.074,29.61,-3.6356,0,0,0,6.7411,6.7445,6.7824,6.8296,-25.453,-9.1446,35.709,152.43,-110.34,113.33
5.85,-2.117,-25.768,2.4702,-0.52679,0.34672,0.61675,0.47107,-1.706,6.0253,-4.1982,-0.73042,-1.1942,-0.66013,-10.321,29.513,-3.2728,0,0,0,6.7539,6.7581,6.7955,6.8423,-23.905,-10.244,36.83,157.05,-109.62,110.86
5.86,-2.1345,-25.706,2.4281,-0.52567,0.34019,0.61982,0.47304,-1.8103,6.3199,-4.2291,-0.68248,-1.2351,-0.62321,-10.552,29.405,-2.899,0,0,0,6.7652,6.7702,6.8071,6.8535,-22.312,-11.337,37.925,161.47,-108.89,108.12
5.87,-2.1532,-25.642,2.3857,-0.5242,0.33381,0.623,0.47503,-1.9169,6.6134,-4.2562,-0.63418,-1.275,-0.58652,-10.767,29.286,-2.5144,0,0,0,6.7753,6.781,6.8173,6.8633,-20.676,-12.422,38.992,165.7,-108.13,105.09
5.88,-2.1729,-25.574,2.343,-0.52238,0.3276,0.62629,0.47704,-2.0256,6.9056,-4.2794,-0.58561,-1.3141,-0.5501,-10.965,29.156,-2.1193,0,0,0,6.784,6.7904,6.8261,6.8716,-18.999,-13.499,40.026,169.71,-107.35,101.77
5.89,-2.1937,-25.504,2.3001,-0.52021,0.32156,0.62967,0.47905,-2.1362,7.1965,-4.2985,-0.53686,-1.3523,-0.514,-11.147,29.016,-1.714,0,0,0,6.7914,6.7984,6.8334,6.8785,-17.283,-14.569,41.026,173.5,-106.57,98.15
5.9,-2.2156,-25.43,2.257,-0.5177,0.3157,0.63316,0.48107,-2.2485,7.4859,-4.3136,-0.48801,-1.3897,-0.47824,-11.311,28.865,-1.2989,0,0,0,6.7975,6.8051,6.8394,6.8841,-15.53,-15.631,41.988,177.07,-105.76,94.226
5.91,-2.2387,-25.354,2.2138,-0.51485,0.31001,0.63676,0.48308,-2.3624,7.7737,-4.3245,-0.43916,-1.4262,-0.44287,-11.457,28.704,-0.87439,0,0,0,6.8023,6.8104,6.8441,6.8882,-13.742,-16.684,42.909,180.4,-104.95,89.99
5.92,-2.2629,-25.275,2.1705,-0.51165,0.30451,0.64045,0.48509,-2.4776,8.0599,-4.3311,-0.39036,-1.4619,-0.40793,-11.586,28.531,-0.44087,0,0,0,6.8059,6.8145,6.8474,6.891,-11.923,-17.73,43.787,183.49,-104.12,85.435
5.93,-2.2882,-25.193,2.1272,-0.50811,0.29918,0.64425,0.48708,-2.594,8.3443,-4.3333,-0.34171,-1.4969,-0.37345,-11.696,28.349,0.0011884,0,0,0,6.8082,6.8173,6.8494,6.8925,-10.073,-18.767,44.617,186.32,-103.28,80.555
5.94,-2.3148,-25.108,2.0839,-0.50425,0.29404,0.64815,0.48906,-2.7114,8.6269,-4.331,-0.29326,-1.5311,-0.33946,-11.787,28.156,0.4513,0,0,0,6.8094,6.8188,6.8502,6.8927,-8.197,-19.795,45.397,188.89,-102.43,75.342
5.95,-2.3425,-25.02,2.0406,-0.50005,0.28908,0.65214,0.49103,-2.8297,8.9074,-4.3242,-0.24509,-1.5645,-0.306,-11.86,27.953,0.90895,0,0,0,6.8095,6.8192,6.8498,6.8916,-6.2964,-20.815,46.123,191.2,-101.57,69.79
5.96,-2.3713,-24.93,1.9974,-0.49552,0.28429,0.65622,0.49297,-2.9486,9.1859,-4.3128,-0.19725,-1.5971,-0.27311,-11.913,27.74,1.3736,0,0,0,6.8084,6.8184,6.8482,6.8894,-4.3741,-21.827,46.792,193.22,-100.7,63.891
5.97,-2.4014,-24.837,1.9544,-0.49067,0.27967,0.66038,0.4949,-3.0679,9.4622,-4.2967,-0.14982,-1.6291,-0.24081,-11.947,27.517,1.8446,0,0,0,6.8062,6.8165,6.8455,6.886,-2.433,-22.829,47.399,194.95,-99.833,57.644
5.98,-2.4327,-24.741,1.9115,-0.48551,0.27523,0.66462,0.4968,-3.1874,9.7362,-4.2759,-0.10284,-1.6602,-0.20914,-11.961,27.283,2.3213,0,0,0,6.8031,6.8135,6.8416,6.8815,-0.47598,-23.823,47.943,196.4,-98.955,51.067
5.99,-2.4652,-24.642,1.8689,-0.48003,0.27095,0.66893,0.49868,-3.307,10.008,-4.2503,-0.056357,-1.6906,-0.17812,-11.956,27.04,2.8032,0,0,0,6.7989,6.8095,6.8368,6.8759,1.4941,-24.808,48.42,197.57,-98.071,44.179
6,-2.4988,-24.54,1.8265,-0.47425,0.26683,0.67331,0.50054,-3.4265,10.277,-4.2198,-0.010424,-1.7203,-0.14778,-11.932,26.787,3.2895,0,0,0,6.7937,6.8045,6.8309,6.8693,3.4745,-25.785,48.826,198.46,-97.181,37.001
6.01,-2.5337,-24.436,1.7845,-0.46817,0.26286,0.67775,0.50238,-3.5456,10.544,-4.1845,0.034928,-1.7492,-0.11814,-11.887,26.525,3.7795,0,0,0,6.7877,6.7985,6.8241,6.8617,5.4624,-26.752,49.159,199.07,-96.284,29.554
6.02,-2.5698,-24.33,1.7428,-0.46179,0.25905,0.68223,0.50419,-3.6642,10.807,-4.1442,0.079667,-1.7774,-0.089212,-11.822,26.252,4.2724,0,0,0,6.7808,6.7917,6.8163,6.8532,7.455,-27.71,49.416,199.41,-95.381,21.859
6.03,-2.607,-24.22,1.7016,-0.45512,0.25537,0.68676,0.50597,-3.782,11.069,-4.099,0.12377,-1.8048,-0.06102,-11.738,25.97,4.7676,0,0,0,6.773,6.784,6.8077,6.8438,9.4496,-28.66,49.595,199.47,-94.472,13.936
6.04,-2.6454,-24.108,1.6609,-0.44817,0.25184,0.69132,0.50774,-3.8989,11.327,-4.0489,0.16722,-1.8315,-0.033576,-11.633,25.679,5.2641,0,0,0,6.7644,6.7754,6.7983,6.8336,11.443,-29.6,49.694,199.26,-93.556,5.8066
6.05,-2.685,-23.994,1.6207,-0.44093,0.24843,0.69591,0.50948,-4.0146,11.582,-3.9938,0.20999,-1.8574,-0.0068897,-11.509,25.378,5.7612,0,0,0,6.7551,6.7661,6.7881,6.8225,13.434,-30.531,49.711,198.79,-92.635,-2.5096
6.06,-2.7257,-23.877,1.581,-0.43343,0.24515,0.70051,0.5112,-4.129,11.834,-3.9337,0.25209,-1.8826,0.019029,-11.365,25.068,6.258,0,0,0,6.7451,6.756,6.7771,6.8108,15.418,-31.452,49.643,198.05,-91.707,-10.991
6.07,-2.7675,-23.757,1.542,-0.42566,0.24199,0.70512,0.51289,-4.2418,12.083,-3.8686,0.2935,-1.9071,0.044175,-11.201,24.749,6.7537,0,0,0,6.7343,6.7452,6.7654,6.7983,17.394,-32.365,49.491,197.05,-90.772,-19.618
6.08,-2.8105,-23.635,1.5037,-0.41762,0.23895,0.70973,0.51457,-4.3529,12.329,-3.7986,0.33422,-1.9308,0.068542,-11.017,24.421,7.2475,0,0,0,6.7229,6.7337,6.7531,6.7851,19.359,-33.268,49.251,195.79,-89.832,-28.37
6.09,-2.8546,-23.51,1.4661,-0.40933,0.23601,0.71433,0.51622,-4.4621,12.572,-3.7237,0.37425,-1.9539,0.092128,-10.813,24.084,7.7385,0,0,0,6.7109,6.7216,6.7401,6.7713,21.309,-34.161,48.923,194.28,-88.885,-37.225
6.1,-2.8997,-23.383,1.4292,-0.40079,0.23317,0.71891,0.51785,-4.5691,12.811,-3.6438,0.41361,-1.9762,0.11493,-10.591,23.738,8.2257,0,0,0,6.6983,6.7088,6.7264,6.7569,23.243,-35.045,48.506,192.51,-87.932,-46.163
6.11,-2.946,-23.254,1.3932,-0.392,0.23043,0.72346,0.51946,-4.6738,13.047,-3.5592,0.45229,-1.9979,0.13696,-10.349,23.383,8.7083,0,0,0,6.685,6.6954,6.7122,6.7418,25.159,-35.92,47.999,190.49,-86.972,-55.163
6.12,-2.9932,-23.123,1.358,-0.38298,0.22778,0.72798,0.52105,-4.776,13.279,-3.4697,0.49032,-2.0189,0.15821,-10.088,23.02,9.1854,0,0,0,6.6713,6.6815,6.6974,6.7263,27.052,-36.785,47.402,188.21,-86.006,-64.206
6.13,-3.0415,-22.989,1.3238,-0.37372,0.22522,0.73245,0.52262,-4.8755,13.507,-3.3755,0.52771,-2.0393,0.1787,-9.8077,22.647,9.656,0,0,0,6.6569,6.667,6.6821,6.7102,28.922,-37.64,46.715,185.7,-85.034,-73.269
6.14,-3.0907,-22.852,1.2905,-0.36423,0.22274,0.73686,0.52417,-4.9721,13.731,-3.2766,0.56448,-2.059,0.19842,-9.5092,22.267,10.119,0,0,0,6.6421,6.6519,6.6662,6.6936,30.765,-38.486,45.937,182.93,-84.056,-82.333
6.15,-3.1409,-22.714,1.2583,-0.35451,0.22035,0.74121,0.52571,-5.0656,13.952,-3.1731,0.60065,-2.0782,0.21739,-9.1925,21.878,10.574,0,0,0,6.6267,6.6363,6.6498,6.6765,32.58,-39.321,45.069,179.93,-83.072,-91.376
6.16,-3.192,-22.573,1.2271,-0.34458,0.21802,0.7455,0.52723,-5.1559,14.169,-3.0651,0.63623,-2.0969,0.23562,-8.8578,21.48,11.02,0,0,0,6.6108,6.6201,6.6328,6.6589,34.363,-40.147,44.11,176.68,-82.081,-100.38
6.17,-3.244,-22.431,1.197,-0.33443,0.21576,0.7497,0.52873,-5.2427,14.382,-2.9527,0.67127,-2.115,0.25312,-8.5053,21.075,11.456,0,0,0,6.5944,6.6034,6.6154,6.6408,36.113,-40.963,43.061,173.2,-81.084,-109.32
6.18,-3.2969,-22.286,1.1681,-0.32407,0.21358,0.75382,0.53021,-5.326,14.59,-2.836,0.70578,-2.1327,0.2699,-8.1356,20.661,11.881,0,0,0,6.5776,6.5862,6.5974,6.6222,37.826,-41.769,41.924,169.49,-80.08,-118.18
6.19,-3.3505,-22.139,1.1403,-0.31351,0.21145,0.75784,0.53167,-5.4054,14.795,-2.7151,0.7398,-2.15,0.28599,-7.7489,20.24,12.295,0,0,0,6.5602,6.5685,6.579,6.6032,39.502,-42.564,40.698,165.54,-79.07,-126.93
6.2,-3.405,-21.99,1.1138,-0.30275,0.20938,0.76176,0.53313,-5.4809,14.995,-2.5902,0.77335,-2.1669,0.30139,-7.3457,19.81,12.695,0,0,0,6.5423,6.5502,6.56,6.5837,41.136,-43.35,39.385,161.37,-78.054,-135.57
6.21,-3.4601,-21.839,1.0885,-0.29178,0.20737,0.76557,0.53456,-5.5523,15.191,-2.4613,0.80647,-2.1836,0.31614,-6.9264,19.373,13.082,0,0,0,6.5239,6.5314,6.5405,6.5638,42.728,-44.125,37.987,156.96,-77.032,-144.05
6.22,-3.516,-21.686,1.0646,-0.28063,0.20542,0.76927,0.53598,-5.6194,15.383,-2.3286,0.8392,-2.2001,0.33024,-6.4913,18.928,13.454,0,0,0,6.5049,6.512,6.5205,6.5433,44.275,-44.891,36.505,152.34,-76.004,-152.38
6.23,-3.5725,-21.531,1.042,-0.26928,0.20351,0.77284,0.53739,-5.682,15.57,-2.1923,0.87155,-2.2164,0.34373,-6.041,18.475,13.812,0,0,0,6.4855,6.4921,6.5,6.5224,45.774,-45.645,34.94,147.49,-74.969,-160.51
6.24,-3.6296,-21.375,1.0207,-0.25775,0.20166,0.77628,0.53878,-5.7401,15.752,-2.0524,0.90358,-2.2326,0.35661,-5.576,18.015,14.153,0,0,0,6.4655,6.4716,6.4789,6.5011,47.224,-46.39,33.295,142.42,-73.927,-168.45
6.25,-3.6873,-21.216,1.0009,-0.24603,0.19984,0.77959,0.54016,-5.7935,15.93,-1.9092,0.9353,-2.2489,0.36892,-5.0967,17.547,14.477,0,0,0,6.445,6.4506,6.4573,6.4792,48.622,-47.124,31.572,137.14,-72.88,-176.15
6.26,-3.7455,-21.056,0.98255,-0.23413,0.19808,0.78275,0.54153,-5.842,16.103,-1.7629,0.96676,-2.2652,0.38068,-4.6037,17.072,14.784,0,0,0,6.4239,6.4289,6.4351,6.4568,49.966,-47.848,29.773,131.64,-71.826,-183.61
6.27,-3.8041,-20.894,0.96567,-0.22205,0.19635,0.78576,0.54289,-5.8855,16.271,-1.6136,0.99799,-2.2817,0.39192,-4.0976,16.59,15.073,0,0,0,6.4023,6.4067,6.4124,6.434,51.254,-48.56,27.901,125.94,-70.766,-190.8
6.28,-3.8632,-20.731,0.95029,-0.20978,0.19466,0.78861,0.54423,-5.9239,16.435,-1.4615,1.029,-2.2985,0.40265,-3.5788,16.101,15.342,0,0,0,6.3801,6.3839,6.3891,6.4106,52.484,-49.263,25.958,120.02,-69.7,-197.7
6.29,-3.9226,-20.566,0.93644,-0.19734,0.19301,0.79131,0.54556,-5.9571,16.593,-1.3068,1.0599,-2.3156,0.41292,-3.0481,15.605,15.592,0,0,0,6.3574,6.3604,6.3653,6.3867,53.654,-49.954,23.948,113.89,-68.627,-204.29
6.3,-3.9823,-20.399,0.92416,-0.18473,0.19139,0.79383,0.54689,-5.9849,16.747,-1.1498,1.0906,-2.3331,0.42274,-2.506,15.102,15.821,0,0,0,6.3341,6.3364,6.3409,6.3623,54.761,-50.635,21.873,107.57,-67.548,-210.55
6.31,-4.0422,-20.231,0.91346,-0.17193,0.1898,0.79617,0.5482,-6.0072,16.895,-0.9905,1.1212,-2.3511,0.43215,-1.9531,14.592,16.029,0,0,0,6.3103,6.3118,6.3159,6.3374,55.805,-51.305,19.738,101.04,-66.463,-216.45
6.32,-4.1024,-20.061,0.90436,-0.15896,0.18824,0.79834,0.54951,-6.0239,17.039,-0.82926,1.1516,-2.3698,0.44117,-1.3901,14.076,16.215,0,0,0,6.2859,6.2865,6.2904,6.3121,56.781,-51.965,17.546,94.312,-65.371,-221.99
6.33,-4.1627,-19.89,0.89688,-0.14581,0.1867,0.80031,0.5508,-6.0349,17.177,-0.66627,1.182,-2.3891,0.44984,-0.81768,13.553,16.38,0,0,0,6.261,6.2607,6.2644,6.2862,57.69,-52.613,15.3,87.389,-64.273,-227.14
6.34,-4.2231,-19.717,0.89104,-0.13249,0.18519,0.80209,0.55209,-6.0402,17.31,-0.50175,1.2124,-2.4091,0.45818,-0.23653,13.024,16.521,0,0,0,6.2356,6.2344,6.2379,6.2599,58.529,-53.25,13.004,80.273,-63.169,-231.87
6.35,-4.2835,-19.544,0.88685,-0.11899,0.1837,0.80366,0.55337,-6.0396,17.437,-0.33593,1.2426,-2.43,0.46623,0.35265,12.488,16.64,0,0,0,6.2097,6.2075,6.2109,6.2331,59.295,-53.876,10.664,72.965,-62.059,-236.17
6.36,-4.3439,-19.369,0.88432,-0.10531,0.18223,0.80502,0.55465,-6.0331,17.56,-0.16904,1.2728,-2.4517,0.47401,0.94913,11.946,16.734,0,0,0,6.1833,6.18,6.1835,6.2059,59.987,-54.491,8.2824,65.469,-60.942,-240.01
6.37,-4.4041,-19.193,0.88347,-0.091456,0.18078,0.80617,0.55592,-6.0206,17.676,-0.0013202,1.3029,-2.4744,0.48156,1.5521,11.398,16.805,0,0,0,6.1566,6.1522,6.1557,6.1784,60.604,-55.095,5.865,57.787,-59.819,-243.38
6.38,-4.4642,-19.015,0.8843,-0.07742,0.17933,0.80709,0.55719,-6.0021,17.787,0.16698,1.3328,-2.498,0.48892,2.1609,10.844,16.851,0,0,0,6.1295,6.1239,6.1275,6.1505,61.142,-55.688,3.4164,49.921,-58.689,-246.26
6.39,-4.5242,-18.837,0.88681,-0.063205,0.1779,0.80777,0.55845,-5.9774,17.893,0.33563,1.3627,-2.5226,0.49611,2.7747,10.285,16.873,0,0,0,6.102,6.0952,6.0991,6.1223,61.602,-56.269,0.94163,41.874,-57.553,-248.61
6.4,-4.5838,-18.657,0.89101,-0.048811,0.17647,0.80821,0.55971,-5.9466,17.993,0.50437,1.3924,-2.5483,0.50316,3.3927,9.719,16.87,0,0,0,6.0744,6.0662,6.0705,6.0939,61.979,-56.839,-1.5541,33.65,-56.411,-250.44
6.41,-4.6431,-18.477,0.8969,-0.034237,0.17505,0.80839,0.56097,-5.9095,18.087,0.67295,1.4219,-2.5749,0.51013,4.014,9.1478,16.842,0,0,0,6.0465,6.037,6.0418,6.0653,62.274,-57.397,-4.0652,25.249,-55.263,-251.7
6.42,-4.7019,-18.296,0.90447,-0.019483,0.17363,0.80832,0.56223,-5.8663,18.176,0.84113,1.4511,-2.6025,0.51703,4.6379,8.5711,16.789,0,0,0,6.0186,6.0077,6.013,6.0367,62.484,-57.944,-6.5862,16.675,-54.108,-252.39
6.43,-4.7604,-18.113,0.91372,-0.0045512,0.1722,0.80797,0.56348,-5.8168,18.259,1.0086,1.4799,-2.631,0.5239,5.2634,7.989,16.71,0,0,0,5.9908,5.9783,5.9844,6.0081,62.607,-58.479,-9.1109,7.93,-52.947,-252.47
6.44,-4.8183,-17.93,0.92464,0.010557,0.17077,0.80734,0.56474,-5.761,18.336,1.1752,1.5083,-2.6604,0.5308,5.8897,7.4015,16.607,0,0,0,5.963,5.949,5.9559,5.9796,62.642,-59.003,-11.634,-0.98305,-51.78,-251.94
6.45,-4.8756,-17.747,0.93722,0.02584,0.16933,0.80641,0.566,-5.699,18.407,1.3407,1.5361,-2.6906,0.53775,6.516,6.809,16.478,0,0,0,5.9355,5.9199,5.9278,5.9513,62.587,-59.515,-14.148,-10.062,-50.606,-250.77
6.46,-4.9322,-17.562,0.95145,0.041292,0.16788,0.80519,0.56726,-5.6307,18.472,1.5047,1.5632,-2.7215,0.54479,7.1412,6.2113,16.324,0,0,0,5.9083,5.891,5.9002,5.9234,62.44,-60.015,-16.647,-19.304,-49.426,-248.93
6.47,-4.9882,-17.377,0.96731,0.056911,0.16641,0.80365,0.56852,-5.5562,18.531,1.6671,1.5895,-2.7529,0.55197,7.7644,5.6087,16.145,0,0,0,5.8817,5.8626,5.8731,5.8959,62.2,-60.503,-19.124,-28.706,-48.24,-246.42
6.48,-5.0433,-17.192,0.98478,0.072688,0.16492,0.80179,0.56979,-5.4754,18.584,1.8275,1.6148,-2.7846,0.55933,8.3848,5.0013,15.941,0,0,0,5.8556,5.8348,5.8469,5.869,61.865,-60.98,-21.573,-38.267,-47.047,-243.2
6.49,-5.0976,-17.006,1.0038,0.088618,0.1634,0.79959,0.57106,-5.3885,18.631,1.9858,1.6389,-2.8166,0.56693,9.0014,4.3891,15.714,0,0,0,5.8304,5.8078,5.8216,5.8428,61.434,-61.444,-23.986,-47.983,-45.848,-239.26
6.5,-5.1511,-16.819,1.0245,0.10469,0.16187,0.79704,0.57233,-5.2954,18.672,2.1417,1.6616,-2.8484,0.5748,9.6132,3.7724,15.462,0,0,0,5.8061,5.7816,5.7975,5.8175,60.905,-61.897,-26.355,-57.847,-44.641,-234.59
6.51,-5.2035,-16.632,1.0467,0.12089,0.1603,0.79414,0.57361,-5.1962,18.707,2.295,1.6827,-2.8799,0.58301,10.219,3.1513,15.187,0,0,0,5.7829,5.7565,5.7746,5.7933,60.277,-62.337,-28.675,-67.835,-43.417,-229.22
6.52,-5.255,-16.445,1.0704,0.13721,0.15871,0.79088,0.57489,-5.091,18.735,2.4454,1.702,-2.9108,0.5916,10.818,2.5257,14.889,0,0,0,5.761,5.7326,5.7532,5.7703,59.548,-62.765,-30.938,-77.919,-42.165,-223.19
6.53,-5.3053,-16.258,1.0956,0.15363,0.15708,0.78724,0.57618,-4.9799,18.757,2.5927,1.7192,-2.9408,0.60064,11.41,1.896,14.568,0,0,0,5.7405,5.7101,5.7335,5.7486,58.718,-63.18,-33.137,-88.071,-40.878,-216.54
6.54,-5.3546,-16.07,1.1222,0.17014,0.15541,0.78322,0.57747,-4.8629,18.773,2.7367,1.7341,-2.9696,0.61018,11.992,1.2622,14.226,0,0,0,5.7216,5.6892,5.7156,5.7286,57.787,-63.582,-35.266,-98.263,-39.543,-209.31
6.55,-5.4026,-15.882,1.1503,0.18672,0.15371,0.77881,0.57877,-4.7401,18.782,2.8771,1.7465,-2.9968,0.62028,12.565,0.6244,13.863,0,0,0,5.7045,5.6701,5.6997,5.7102,56.753,-63.971,-37.321,-108.47,-38.151,-201.55
6.56,-5.4493,-15.694,1.1798,0.20333,0.15197,0.774,0.58007,-4.6116,18.785,3.0139,1.7562,-3.0221,0.63101,13.127,-0.017189,13.48,0,0,0,5.6892,5.6529,5.686,5.6938,55.617,-64.345,-39.296,-118.66,-36.693,-193.29
6.57,-5.4948,-15.506,1.2106,0.21998,0.15019,0.7688,0.58137,-4.4776,18.782,3.1467,1.7631,-3.0453,0.64244,13.677,-0.66245,13.077,0,0,0,5.676,5.6378,5.6746,5.6794,54.38,-64.704,-41.185,-128.8,-35.158,-184.57
6.58,-5.5389,-15.319,1.2427,0.23661,0.14837,0.76321,0.58268,-4.3381,18.772,3.2754,1.7669,-3.0659,0.65462,14.214,-1.3112,12.656,0,0,0,5.6651,5.6249,5.6656,5.6671,53.041,-65.048,-42.986,-138.88,-33.536,-175.44
6.59,-5.5815,-15.131,1.2761,0.25322,0.14651,0.75721,0.58399,-4.1933,18.756,3.3997,1.7675,-3.0838,0.66761,14.738,-1.9633,12.218,0,0,0,5.6564,5.6144,5.6592,5.6573,51.603,-65.375,-44.693,-148.86,-31.818,-165.93
6.6,-5.6227,-14.944,1.3107,0.26978,0.14461,0.75081,0.58531,-4.0434,18.733,3.5197,1.7647,-3.0987,0.6815,15.246,-2.6187,11.763,0,0,0,5.6502,5.6064,5.6554,5.6499,50.065,-65.684,-46.303,-158.71,-29.992,-156.08
6.61,-5.6624,-14.756,1.3464,0.28625,0.14267,0.74403,0.58663,-3.8884,18.703,3.6349,1.7586,-3.1103,0.69633,15.739,-3.277,11.292,0,0,0,5.6465,5.6009,5.6544,5.645,48.429,-65.974,-47.814,-168.41,-28.05,-145.95
6.62,-5.7005,-14.57,1.3833,0.30261,0.14069,0.73686,0.58794,-3.7287,18.667,3.7455,1.7489,-3.1186,0.71216,16.214,-3.9381,10.807,0,0,0,5.6453,5.5981,5.6561,5.6429,46.697,-66.244,-49.221,-177.92,-25.982,-135.55
6.63,-5.7369,-14.383,1.4213,0.31882,0.13868,0.72931,0.58926,-3.5642,18.625,3.851,1.7357,-3.1234,0.72906,16.672,-4.6018,10.308,0,0,0,5.6469,5.598,5.6607,5.6435,44.871,-66.493,-50.524,-187.23,-23.777,-124.95
6.64,-5.7717,-14.197,1.4603,0.33487,0.13662,0.72139,0.59058,-3.3953,18.575,3.9516,1.7189,-3.1246,0.74708,17.112,-5.2679,9.7969,0,0,0,5.6511,5.6006,5.6681,5.6469,42.953,-66.719,-51.72,-196.3,-21.425,-114.17
6.65,-5.8048,-14.012,1.5003,0.35073,0.13454,0.71313,0.5919,-3.2221,18.519,4.0469,1.6985,-3.1222,0.76626,17.531,-5.9361,9.2742,0,0,0,5.6581,5.606,5.6783,5.6531,40.946,-66.921,-52.807,-205.1,-18.917,-103.26
6.66,-5.8362,-13.827,1.5413,0.36636,0.13241,0.70452,0.59321,-3.0447,18.456,4.137,1.6747,-3.1163,0.78665,17.93,-6.6062,8.7411,0,0,0,5.6677,5.6142,5.6913,5.6621,38.852,-67.097,-53.784,-213.61,-16.242,-92.254
6.67,-5.8657,-13.643,1.5831,0.38174,0.13026,0.69559,0.59452,-2.8635,18.387,4.2217,1.6475,-3.107,0.80828,18.308,-7.2779,8.1988,0,0,0,5.6801,5.6252,5.707,5.674,36.675,-67.246,-54.652,-221.8,-13.39,-81.199
6.68,-5.8934,-13.459,1.6257,0.39684,0.12807,0.68636,0.59584,-2.6786,18.311,4.301,1.6169,-3.0944,0.83119,18.663,-7.951,7.6484,0,0,0,5.6951,5.6388,5.7254,5.6886,34.417,-67.364,-55.408,-229.64,-10.353,-70.133
6.69,-5.9193,-13.276,1.6691,0.41166,0.12585,0.67685,0.59714,-2.4903,18.228,4.3747,1.5833,-3.0787,0.85539,18.996,-8.6251,7.091,0,0,0,5.7126,5.6551,5.7463,5.7059,32.083,-67.452,-56.054,-237.11,-7.1182,-59.096
6.7,-5.9432,-13.094,1.7132,0.42615,0.1236,0.66706,0.59845,-2.2988,18.138,4.4428,1.5467,-3.0601,0.8809,19.305,-9.2999,6.5277,0,0,0,5.7327,5.674,5.7697,5.7259,29.677,-67.506,-56.591,-244.17,-3.6773,-48.129
6.71,-5.9652,-12.914,1.7579,0.44031,0.12132,0.65704,0.59975,-2.1043,18.042,4.5052,1.5073,-3.039,0.90771,19.589,-9.9751,5.9596,0,0,0,5.7551,5.6953,5.7954,5.7484,27.201,-67.525,-57.017,-250.8,-0.020032,-37.272
6.72,-5.9853,-12.734,1.8032,0.45413,0.119,0.64679,0.60105,-1.9071,17.939,4.562,1.4655,-3.0155,0.93582,19.849,-10.65,5.3877,0,0,0,5.7798,5.719,5.8232,5.7733,24.662,-67.506,-57.336,-256.97,3.8637,-26.567
6.73,-6.0034,-12.555,1.8491,0.46758,0.11665,0.63634,0.60235,-1.7074,17.829,4.613,1.4213,-2.99,0.96522,20.082,-11.325,4.8132,0,0,0,5.8067,5.7448,5.8531,5.8005,22.064,-67.447,-57.549,-262.65,7.9838,-16.052
6.74,-6.0194,-12.377,1.8955,0.48066,0.11426,0.62571,0.60365,-1.5055,17.712,4.6582,1.375,-2.9628,0.99586,20.29,-11.999,4.2371,0,0,0,5.8355,5.7728,5.8848,5.8297,19.411,-67.345,-57.658,-267.81,12.35,-5.7698
6.75,-6.0335,-12.201,1.9423,0.49335,0.11184,0.61492,0.60495,-1.3017,17.589,4.6977,1.327,-2.9342,1.0277,20.47,-12.672,3.6604,0,0,0,5.8661,5.8026,5.9181,5.8609,16.709,-67.199,-57.666,-272.44,16.973,4.2405
6.76,-6.0455,-12.025,1.9894,0.50566,0.10938,0.60399,0.60625,-1.0962,17.459,4.7314,1.2776,-2.9045,1.0607,20.624,-13.343,3.0841,0,0,0,5.8985,5.8343,5.953,5.8938,13.964,-67.005,-57.575,-276.49,21.862,13.938
6.77,-6.0554,-11.851,2.0369,0.51758,0.10687,0.59294,0.60755,-0.88934,17.322,4.7594,1.2269,-2.874,1.0948,20.75,-14.012,2.5092,0,0,0,5.9323,5.8675,5.9891,5.9283,11.181,-66.761,-57.388,-279.95,27.025,23.286
6.78,-6.0633,-11.679,2.0846,0.5291,0.10432,0.58179,0.60885,-0.68134,17.179,4.7816,1.1753,-2.8431,1.1299,20.847,-14.678,1.9367,0,0,0,5.9674,5.9021,6.0263,5.9641,8.3671,-66.464,-57.11,-282.81,32.453,32.277
6.79,-6.069,-11.508,2.1325,0.54022,0.10172,0.57055,0.61015,-0.47249,17.029,4.7981,1.123,-2.8118,1.1659,20.917,-15.341,1.3673,0,0,0,6.0036,5.938,6.0645,6.0011,5.5271,-66.111,-56.744,-285.09,38.129,40.915
6.8,-6.0727,-11.338,2.1805,0.55095,0.09908,0.55924,0.61146,-0.2631,16.872,4.809,1.0703,-2.7806,1.2028,20.958,-16,0.80206,0,0,0,6.0409,5.9748,6.1034,6.039,2.6671,-65.7,-56.293,-286.81,44.037,49.204
