0.39,0,0.520942,1.55036,0,1.41421,0.258245,0,0,0.662166
0.4,0,0.535084,1.55297,0,1.41421,0.264867,0,0,0.662166
0.41,0,0.549226,1.55566,0,1.41421,0.271488,0,0,0.662166
0.42,0,0.563368,1.5584,0,1.41421,0.27811,0,0,0.662166
0.43,0,0.57751,1.56122,0,1.41421,0.284732,0,0,0.662166
0.44,0,0.591652,1.5641,0,1.41421,0.291353,0,0,0.662166
0.45,0,0.605794,1.56704,0,1.41421,0.297975,0,0,0.662166
0.46,0,0.619936,1.57006,0,1.41421,0.304597,0,0,0.662166
0.47,0,0.634079,1.57314,0,1.41421,0.311218,0,0,0.662166
0.48,0,0.648221,1.57628,0,1.41421,0.31784,0,0,0.662166
0.49,0,0.662363,1.57949,0,1.41421,0.324462,0,0,0.662166
0.5,0,0.676505,1.58277,0,1.41421,0.331083,0,0,0.662166
0.51,0,0.690647,1.58611,0,1.41421,0.337705,0,0,0.662166
0.52,0,0.704789,1.58952,0,1.41421,0.344327,0,0,0.662166
0.53,0,0.718931,1.593,0,1.41421,0.350948,0,0,0.662166
0.54,0,0.733074,1.59654,0,1.41421,0.35757,0,0,0.662166
0.55,0,0.747216,1.60015,0,1.41421,0.364192,0,0,0.662166
0.56,0,0.761358,1.60383,0,1.41421,0.370813,0,0,0.662166
0.57,0,0.7755,1.60757,0,1.41421,0.377435,0,0,0.662166
0.58,0,0.789642,1.61138,0,1.41421,0.384057,0,0,0.662166
0.59,0,0.803784,1.61525,0,1.41421,0.390678,0,0,0.662166
0.6,0,0.817926,1.61919,0,1.41421,0.3973,0,0,0.662166
0.61,0,0.832069,1.6232,0,1.41421,0.403921,0,0,0.662166
0.62,0,0.846211,1.62727,0,1.41421,0.410543,0,0,0.662166
0.63,0,0.860353,1.63141,0,1.41421,0.417165,0,0,0.662166
0.64,0,0.874495,1.63561,0,1.41421,0.423786,0,0,0.662166
0.65,0,0.888637,1.63988,0,1.41421,0.430408,0,0,0.662166
0.66,0,0.902779,1.64422,0,1.41421,0.43703,0,0,0.662166
0.67,0,0.916921,1.64862,0,1.41421,0.443651,0,0,0.662166
0.68,0,0.931063,1.65309,0,1.41421,0.450273,0,0,0.662166
0.69,0,0.945206,1.65763,0,1.41421,0.456895,0,0,0.662166
0.7,0,0.959348,1.66223,0,1.41421,0.463516,0,0,0.662166
0.71,0,0.97349,1.6669,0,1.41421,0.470138,0,0,0.662166
0.72,0,0.987632,1.67163,0,1.41421,0.47676,0,0,0.662166
0.73,0,1.00177,1.67643,0,1.41421,0.483381,0,0,0.662166
0.74,0,1.01592,1.6813,0,1.41421,0.490003,0,0,0.662166
0.75,0,1.03006,1.68623,0,1.41421,0.496625,0,0,0.662166
0.76,0,1.0442,1.69123,0,1.41421,0.503246,0,0,0.662166
0.77,0,1.05834,1.6963,0,1.41421,0.509868,0,0,0.662166
0.78,0,1.07248,1.70143,0,1.41421,0.51649,0,0,0.662166
0.79,0,1.08663,1.70663,0,1.41421,0.523111,0,0,0.662166
0.8,0,1.10077,1.71189,0,1.41421,0.529733,0,0,0.662166
0.81,0,1.11491,1.71722,0,1.41421,0.536355,0,0,0.662166
